N EXPEDIENTE,FECHA,AUX-FECHA,HORA,AUX-HORA,DATE,URI-DATE,HORA INTERVALO,CALLE 1,AUX-CALLE 1,CALLE 2,AUX-CALLE 2,NUMERO,URI-CRUCE,DISTRITO,URI-DISTRITO,TIPO ACCIDENTE,ESTADO METEREOLÓGICO,TIPO VEHÍCULO,AUX-TIPO VEHÍCULO,TIPO PERSONA,AUX-TIPO PERSONA,RANGO DE EDAD,SEXO,AUX-SEXO,LESIVIDAD,URI-PERSONA
2020S001645,23/01/2020,23012020,8:40,0840,2020-01-23T08:40:00Z,23012020-0840,08:00-08:59,PASEO. CASTELLANA,paseo-castellana,PLAZA. LIMA,plaza-lima,,paseo-castellana%plaza-lima,TETUÁN,tetuan,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,14,hombre%45-49%conductor%turismo%14
2020S001645,23/01/2020,23012020,8:40,0840,2020-01-23T08:40:00Z,23012020-0840,08:00-08:59,PASEO. CASTELLANA,paseo-castellana,PLAZA. LIMA,plaza-lima,,paseo-castellana%plaza-lima,TETUÁN,tetuan,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Mujer,mujer,7,mujer%30-34%pasajero%turismo%7
2020S001645,23/01/2020,23012020,8:40,0840,2020-01-23T08:40:00Z,23012020-0840,08:00-08:59,PASEO. CASTELLANA,paseo-castellana,PLAZA. LIMA,plaza-lima,,paseo-castellana%plaza-lima,TETUÁN,tetuan,Colisión fronto-lateral,Despejado,Autobús articulado,autobus-articulado,Conductor,conductor,50-54,Hombre,hombre,14,hombre%50-54%conductor%autobus-articulado%14
2020S001645,23/01/2020,23012020,8:40,0840,2020-01-23T08:40:00Z,23012020-0840,08:00-08:59,PASEO. CASTELLANA,paseo-castellana,PLAZA. LIMA,plaza-lima,,paseo-castellana%plaza-lima,TETUÁN,tetuan,Colisión fronto-lateral,Despejado,Autobús articulado,autobus-articulado,Pasajero,pasajero,60-64,Mujer,mujer,14,mujer%60-64%pasajero%autobus-articulado%14
2020S001629,23/01/2020,23012020,8:30,0830,2020-01-23T08:30:00Z,23012020-0830,08:00-08:59,CALL. ESTRELLA POLAR,call-estrella-polar,,,3,call-estrella-polar%3,RETIRO,retiro,Atropello a persona,Despejado,Turismo,turismo,Conductor,conductor,40-44,Mujer,mujer,14,mujer%40-44%conductor%turismo%14
2020S001629,23/01/2020,23012020,8:30,0830,2020-01-23T08:30:00Z,23012020-0830,08:00-08:59,CALL. ESTRELLA POLAR,call-estrella-polar,,,3,call-estrella-polar%3,RETIRO,retiro,Atropello a persona,Despejado,Turismo,turismo,Peatón,peaton,15-17,Mujer,mujer,2,mujer%15-17%peaton%turismo%2
2020S001719,23/01/2020,23012020,8:20,0820,2020-01-23T08:20:00Z,23012020-0820,08:00-08:59,PASEO. EXTREMADURA,paseo-extremadura,,,300,paseo-extremadura%300,MONCLOA-ARAVACA,moncloa-aravaca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,,hombre%50-54%conductor%turismo
2020S001719,23/01/2020,23012020,8:20,0820,2020-01-23T08:20:00Z,23012020-0820,08:00-08:59,PASEO. EXTREMADURA,paseo-extremadura,,,300,paseo-extremadura%300,MONCLOA-ARAVACA,moncloa-aravaca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,,hombre%35-39%conductor%turismo
2020S001719,23/01/2020,23012020,8:20,0820,2020-01-23T08:20:00Z,23012020-0820,08:00-08:59,PASEO. EXTREMADURA,paseo-extremadura,,,300,paseo-extremadura%300,MONCLOA-ARAVACA,moncloa-aravaca,Alcance,Despejado,Furgoneta,furgoneta,Conductor,conductor,55-59,Hombre,hombre,,hombre%55-59%conductor%furgoneta
2020S001719,23/01/2020,23012020,8:20,0820,2020-01-23T08:20:00Z,23012020-0820,08:00-08:59,PASEO. EXTREMADURA,paseo-extremadura,,,300,paseo-extremadura%300,MONCLOA-ARAVACA,moncloa-aravaca,Alcance,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,45-49,Hombre,hombre,,hombre%45-49%conductor%motocicleta->-125cc
2020S001709,23/01/2020,23012020,8:18,0818,2020-01-23T08:18:00Z,23012020-0818,08:00-08:59,AVDA. CARDENAL HERRERA ORIA,avda-cardenal-herrera-oria,,,146,avda-cardenal-herrera-oria%146,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Alcance,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,30-34,Hombre,hombre,14,hombre%30-34%conductor%motocicleta->-125cc%14
2020S001709,23/01/2020,23012020,8:18,0818,2020-01-23T08:18:00Z,23012020-0818,08:00-08:59,AVDA. CARDENAL HERRERA ORIA,avda-cardenal-herrera-oria,,,146,avda-cardenal-herrera-oria%146,FUENCARRAL-EL PARDO,fuencarral-el-pardo,Alcance,Despejado,Turismo,turismo,Conductor,conductor,70-74,Hombre,hombre,14,hombre%70-74%conductor%turismo%14
2020S002527,23/01/2020,23012020,8:15,0815,2020-01-23T08:15:00Z,23012020-0815,08:00-08:59,CALL. RAFAEL BOTI,call-rafael-boti,,,7,call-rafael-boti%7,MONCLOA-ARAVACA,moncloa-aravaca,Colisión lateral,Despejado,Autobús,autobus,Conductor,conductor,45-49,Hombre,hombre,,hombre%45-49%conductor%autobus
2020S002527,23/01/2020,23012020,8:15,0815,2020-01-23T08:15:00Z,23012020-0815,08:00-08:59,CALL. RAFAEL BOTI,call-rafael-boti,,,7,call-rafael-boti%7,MONCLOA-ARAVACA,moncloa-aravaca,Colisión lateral,Despejado,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,,mujer%45-49%conductor%turismo
2020S002527,23/01/2020,23012020,8:15,0815,2020-01-23T08:15:00Z,23012020-0815,08:00-08:59,CALL. RAFAEL BOTI,call-rafael-boti,,,7,call-rafael-boti%7,MONCLOA-ARAVACA,moncloa-aravaca,Colisión lateral,Despejado,Turismo,turismo,Pasajero,pasajero,45-49,Mujer,mujer,,mujer%45-49%pasajero%turismo
2020S001657,23/01/2020,23012020,7:45,0745,2020-01-23T07:45:00Z,23012020-0745,07:00-07:59,AUTOV. M-30 CALZADA 1 RAMAL 12RH SALIDA -A4,autov-m-30-calzada-1-ramal-12rh-salida--a4,,,,autov-m-30-calzada-1-ramal-12rh-salida--a4,PUENTE DE VALLECAS,puente-de-vallecas,Caída,Lluvia débil,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,25-29,Hombre,hombre,7,hombre%25-29%conductor%motocicleta->-125cc%7
2020S001723,23/01/2020,23012020,7:40,0740,2020-01-23T07:40:00Z,23012020-0740,07:00-07:59,PASEO. EXTREMADURA,paseo-extremadura,,,279,paseo-extremadura%279,LATINA,latina,Alcance,Se desconoce,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,14,hombre%30-34%conductor%turismo%14
2020S001723,23/01/2020,23012020,7:40,0740,2020-01-23T07:40:00Z,23012020-0740,07:00-07:59,PASEO. EXTREMADURA,paseo-extremadura,,,279,paseo-extremadura%279,LATINA,latina,Alcance,Se desconoce,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,30-34,Hombre,hombre,2,hombre%30-34%conductor%motocicleta->-125cc%2
2020S001661,23/01/2020,23012020,7:10,0710,2020-01-23T07:10:00Z,23012020-0710,07:00-07:59,CALL. SEPULVEDA,call-sepulveda,,,3,call-sepulveda%3,LATINA,latina,Colisión múltiple,,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,,hombre%40-44%conductor%turismo
2020S001661,23/01/2020,23012020,7:10,0710,2020-01-23T07:10:00Z,23012020-0710,07:00-07:59,CALL. SEPULVEDA,call-sepulveda,,,3,call-sepulveda%3,LATINA,latina,Colisión múltiple,,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,,hombre%25-29%conductor%turismo
2020S001661,23/01/2020,23012020,7:10,0710,2020-01-23T07:10:00Z,23012020-0710,07:00-07:59,CALL. SEPULVEDA,call-sepulveda,,,3,call-sepulveda%3,LATINA,latina,Colisión múltiple,,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S001661,23/01/2020,23012020,7:10,0710,2020-01-23T07:10:00Z,23012020-0710,07:00-07:59,CALL. SEPULVEDA,call-sepulveda,,,3,call-sepulveda%3,LATINA,latina,Colisión múltiple,,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S001661,23/01/2020,23012020,7:10,0710,2020-01-23T07:10:00Z,23012020-0710,07:00-07:59,CALL. SEPULVEDA,call-sepulveda,,,3,call-sepulveda%3,LATINA,latina,Colisión múltiple,,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S001661,23/01/2020,23012020,7:10,0710,2020-01-23T07:10:00Z,23012020-0710,07:00-07:59,CALL. SEPULVEDA,call-sepulveda,,,3,call-sepulveda%3,LATINA,latina,Colisión múltiple,,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S001661,23/01/2020,23012020,7:10,0710,2020-01-23T07:10:00Z,23012020-0710,07:00-07:59,CALL. SEPULVEDA,call-sepulveda,,,3,call-sepulveda%3,LATINA,latina,Colisión múltiple,,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S001650,23/01/2020,23012020,7:00,0700,2020-01-23T07:00:00Z,23012020-0700,07:00-07:59,"AUTOV. M-30, KM 20,200 CALZADA 1","autov-m-30,-km-20,200-calzada-1",,,,"autov-m-30,-km-20,200-calzada-1",MONCLOA-ARAVACA,moncloa-aravaca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,14,hombre%55-59%conductor%turismo%14
2020S001650,23/01/2020,23012020,7:00,0700,2020-01-23T07:00:00Z,23012020-0700,07:00-07:59,"AUTOV. M-30, KM 20,200 CALZADA 1","autov-m-30,-km-20,200-calzada-1",,,,"autov-m-30,-km-20,200-calzada-1",MONCLOA-ARAVACA,moncloa-aravaca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,14,hombre%45-49%conductor%turismo%14
2020S001650,23/01/2020,23012020,7:00,0700,2020-01-23T07:00:00Z,23012020-0700,07:00-07:59,"AUTOV. M-30, KM 20,200 CALZADA 1","autov-m-30,-km-20,200-calzada-1",,,,"autov-m-30,-km-20,200-calzada-1",MONCLOA-ARAVACA,moncloa-aravaca,Alcance,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,7,hombre%30-34%conductor%turismo%7
2020S001640,23/01/2020,23012020,7:00,0700,2020-01-23T07:00:00Z,23012020-0700,07:00-07:59,M 30 CALZADA 2 P.K. 1.200,m-30-calzada-2-pk-1200,,,,m-30-calzada-2-pk-1200,CIUDAD LINEAL,ciudad-lineal,Colisión múltiple,Despejado,Camión rígido,camion-rigido,Conductor,conductor,,,,,conductor%camion-rigido
2020S001640,23/01/2020,23012020,7:00,0700,2020-01-23T07:00:00Z,23012020-0700,07:00-07:59,M 30 CALZADA 2 P.K. 1.200,m-30-calzada-2-pk-1200,,,,m-30-calzada-2-pk-1200,CIUDAD LINEAL,ciudad-lineal,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,50-54,Mujer,mujer,1,mujer%50-54%conductor%turismo%1
2020S001640,23/01/2020,23012020,7:00,0700,2020-01-23T07:00:00Z,23012020-0700,07:00-07:59,M 30 CALZADA 2 P.K. 1.200,m-30-calzada-2-pk-1200,,,,m-30-calzada-2-pk-1200,CIUDAD LINEAL,ciudad-lineal,Colisión múltiple,Despejado,,,Conductor,conductor,,,,,conductor
2020S001462,23/01/2020,23012020,1:50,0150,2020-01-23T01:50:00Z,23012020-0150,01:00-01:59,AVDA. ALBUFERA,avda-albufera,,,50,avda-albufera%50,PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Nublado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,14,mujer%25-29%conductor%turismo%14
2020S001462,23/01/2020,23012020,1:50,0150,2020-01-23T01:50:00Z,23012020-0150,01:00-01:59,AVDA. ALBUFERA,avda-albufera,,,50,avda-albufera%50,PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Nublado,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,14,hombre%50-54%conductor%turismo%14
2020S001614,23/01/2020,23012020,1:20,0120,2020-01-23T01:20:00Z,23012020-0120,01:00-01:59,AUTOV. M-23,autov-m-23,AUTOV. M-40,autov-m-40,,autov-m-23%autov-m-40,MORATALAZ,moratalaz,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,14,mujer%35-39%conductor%turismo%14
2020S001614,23/01/2020,23012020,1:20,0120,2020-01-23T01:20:00Z,23012020-0120,01:00-01:59,AUTOV. M-23,autov-m-23,AUTOV. M-40,autov-m-40,,autov-m-23%autov-m-40,MORATALAZ,moratalaz,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Pasajero,pasajero,35-39,Mujer,mujer,14,mujer%35-39%pasajero%turismo%14
2020S001774,24/01/2020,24012020,23:20,2320,2020-01-24T23:20:00Z,24012020-2320,23:00-23:59,CALL. ZAOREJAS,call-zaorejas,,,2,call-zaorejas%2,BARAJAS,barajas,Choque contra obstáculo fijo,Se desconoce,Turismo,turismo,Conductor,conductor,70-74,Hombre,hombre,14,hombre%70-74%conductor%turismo%14
2020S001851,24/01/2020,24012020,23:05,2305,2020-01-24T23:05:00Z,24012020-2305,23:00-23:59,GTA. LOS CARMENES,gta-los-carmenes,CALL. ALHAMBRA,call-alhambra,,gta-los-carmenes%call-alhambra,LATINA,latina,Caída,Lluvia débil,Ciclomotor,ciclomotor,Conductor,conductor,21-24,Hombre,hombre,7,hombre%21-24%conductor%ciclomotor%7
2020S001778,24/01/2020,24012020,22:45,2245,2020-01-24T22:45:00Z,24012020-2245,22:00-22:59,CALL. ALBALA,call-albala,CALL. ALBADALEJO,call-albadalejo,,call-albala%call-albadalejo,SAN BLAS-CANILLEJAS,san-blas-canillejas,Caída,Despejado,Ciclomotor,ciclomotor,Conductor,conductor,25-29,Hombre,hombre,7,hombre%25-29%conductor%ciclomotor%7
2020S001796,24/01/2020,24012020,22:35,2235,2020-01-24T22:35:00Z,24012020-2235,22:00-22:59,AVDA. SEPTIMA,avda-septima,,,34,avda-septima%34,SAN BLAS-CANILLEJAS,san-blas-canillejas,Choque contra obstáculo fijo,Se desconoce,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,,hombre%50-54%conductor%turismo
2020S001796,24/01/2020,24012020,22:35,2235,2020-01-24T22:35:00Z,24012020-2235,22:00-22:59,AVDA. SEPTIMA,avda-septima,,,34,avda-septima%34,SAN BLAS-CANILLEJAS,san-blas-canillejas,Choque contra obstáculo fijo,Se desconoce,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S001796,24/01/2020,24012020,22:35,2235,2020-01-24T22:35:00Z,24012020-2235,22:00-22:59,AVDA. SEPTIMA,avda-septima,,,34,avda-septima%34,SAN BLAS-CANILLEJAS,san-blas-canillejas,Choque contra obstáculo fijo,Se desconoce,Todo terreno,todo-terreno,Conductor,conductor,,,,,conductor%todo-terreno
2020S001796,24/01/2020,24012020,22:35,2235,2020-01-24T22:35:00Z,24012020-2235,22:00-22:59,AVDA. SEPTIMA,avda-septima,,,34,avda-septima%34,SAN BLAS-CANILLEJAS,san-blas-canillejas,Choque contra obstáculo fijo,Se desconoce,Turismo,turismo,Conductor,conductor,,,,,conductor%turismo
2020S001832,24/01/2020,24012020,22:10,2210,2020-01-24T22:10:00Z,24012020-2210,22:00-22:59,CALL. PADRE DAMIAN,call-padre-damian,,,9,call-padre-damian%9,CHAMARTÍN,chamartin,Colisión fronto-lateral,Despejado,Autobus EMT,autobus-emt,Conductor,conductor,50-54,Hombre,hombre,14,hombre%50-54%conductor%autobus-emt%14
2020S001832,24/01/2020,24012020,22:10,2210,2020-01-24T22:10:00Z,24012020-2210,22:00-22:59,CALL. PADRE DAMIAN,call-padre-damian,,,9,call-padre-damian%9,CHAMARTÍN,chamartin,Colisión fronto-lateral,Despejado,Autobus EMT,autobus-emt,Pasajero,pasajero,60-64,Hombre,hombre,5,hombre%60-64%pasajero%autobus-emt%5
2020S001832,24/01/2020,24012020,22:10,2210,2020-01-24T22:10:00Z,24012020-2210,22:00-22:59,CALL. PADRE DAMIAN,call-padre-damian,,,9,call-padre-damian%9,CHAMARTÍN,chamartin,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,14,mujer%45-49%conductor%turismo%14
2020S002017,24/01/2020,24012020,21:36,2136,2020-01-24T21:36:00Z,24012020-2136,21:00-21:59,CALL. MONOVAR,call-monovar,,,21,call-monovar%21,HORTALEZA,hortaleza,Caída,Lluvia débil,Ciclomotor,ciclomotor,Conductor,conductor,21-24,Hombre,hombre,7,hombre%21-24%conductor%ciclomotor%7
2020S001845,24/01/2020,24012020,21:15,2115,2020-01-24T21:15:00Z,24012020-2115,21:00-21:59,AVDA. MORATALAZ,avda-moratalaz,,,101,avda-moratalaz%101,MORATALAZ,moratalaz,Alcance,Nublado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,14,mujer%25-29%conductor%turismo%14
2020S001845,24/01/2020,24012020,21:15,2115,2020-01-24T21:15:00Z,24012020-2115,21:00-21:59,AVDA. MORATALAZ,avda-moratalaz,,,101,avda-moratalaz%101,MORATALAZ,moratalaz,Alcance,Nublado,Turismo,turismo,Conductor,conductor,21-24,Mujer,mujer,14,mujer%21-24%conductor%turismo%14
2020S001845,24/01/2020,24012020,21:15,2115,2020-01-24T21:15:00Z,24012020-2115,21:00-21:59,AVDA. MORATALAZ,avda-moratalaz,,,101,avda-moratalaz%101,MORATALAZ,moratalaz,Alcance,Nublado,Turismo,turismo,Pasajero,pasajero,21-24,Mujer,mujer,7,mujer%21-24%pasajero%turismo%7
2020S001772,24/01/2020,24012020,21:15,2115,2020-01-24T21:15:00Z,24012020-2115,21:00-21:59,CALL. ALCALA,call-alcala,CALL. ESFINGE,call-esfinge,,call-alcala%call-esfinge,SAN BLAS-CANILLEJAS,san-blas-canillejas,Caída,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,40-44,Hombre,hombre,7,hombre%40-44%conductor%motocicleta-hasta-125cc%7
2020S001772,24/01/2020,24012020,21:15,2115,2020-01-24T21:15:00Z,24012020-2115,21:00-21:59,CALL. ALCALA,call-alcala,CALL. ESFINGE,call-esfinge,,call-alcala%call-esfinge,SAN BLAS-CANILLEJAS,san-blas-canillejas,Caída,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,14,hombre%25-29%conductor%turismo%14
2020S001843,24/01/2020,24012020,21:00,2100,2020-01-24T21:00:00Z,24012020-2100,21:00-21:59,"AUTOV. M-30, +01180E","autov-m-30,-+01180e",,,,"autov-m-30,-+01180e",PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,14,hombre%45-49%conductor%turismo%14
2020S001843,24/01/2020,24012020,21:00,2100,2020-01-24T21:00:00Z,24012020-2100,21:00-21:59,"AUTOV. M-30, +01180E","autov-m-30,-+01180e",,,,"autov-m-30,-+01180e",PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,14,hombre%25-29%conductor%turismo%14
2020S001843,24/01/2020,24012020,21:00,2100,2020-01-24T21:00:00Z,24012020-2100,21:00-21:59,"AUTOV. M-30, +01180E","autov-m-30,-+01180e",,,,"autov-m-30,-+01180e",PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,21-24,Mujer,mujer,7,mujer%21-24%pasajero%turismo%7
2020S002023,24/01/2020,24012020,20:45,2045,2020-01-24T20:45:00Z,24012020-2045,20:00-20:59,AVDA. NICETO ALCALA ZAMORA,avda-niceto-alcala-zamora,AVDA. INGENIERO EMILIO HERRERA,avda-ingeniero-emilio-herrera,,avda-niceto-alcala-zamora%avda-ingeniero-emilio-herrera,HORTALEZA,hortaleza,Otro,Despejado,Turismo,turismo,Conductor,conductor,40-44,Mujer,mujer,,mujer%40-44%conductor%turismo
2020S001771,24/01/2020,24012020,20:00,2000,2020-01-24T20:00:00Z,24012020-2000,20:00-20:59,"AUTOV. A-3, +00500S","autov-a-3,-+00500s",,,,"autov-a-3,-+00500s",PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,14,hombre%40-44%conductor%turismo%14
2020S001771,24/01/2020,24012020,20:00,2000,2020-01-24T20:00:00Z,24012020-2000,20:00-20:59,"AUTOV. A-3, +00500S","autov-a-3,-+00500s",,,,"autov-a-3,-+00500s",PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,14,hombre%50-54%conductor%turismo%14
2020S001771,24/01/2020,24012020,20:00,2000,2020-01-24T20:00:00Z,24012020-2000,20:00-20:59,"AUTOV. A-3, +00500S","autov-a-3,-+00500s",,,,"autov-a-3,-+00500s",PUENTE DE VALLECAS,puente-de-vallecas,Alcance,Despejado,Turismo,turismo,Pasajero,pasajero,21-24,Mujer,mujer,1,mujer%21-24%pasajero%turismo%1
2020S001834,24/01/2020,24012020,19:50,1950,2020-01-24T19:50:00Z,24012020-1950,19:00-19:59,CALL. CAMINO DE LOS VINATEROS,call-camino-de-los-vinateros,,,3,call-camino-de-los-vinateros%3,MORATALAZ,moratalaz,Atropello a persona,Nublado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,21-24,Hombre,hombre,7,hombre%21-24%conductor%motocicleta-hasta-125cc%7
2020S001834,24/01/2020,24012020,19:50,1950,2020-01-24T19:50:00Z,24012020-1950,19:00-19:59,CALL. CAMINO DE LOS VINATEROS,call-camino-de-los-vinateros,,,3,call-camino-de-los-vinateros%3,MORATALAZ,moratalaz,Atropello a persona,Nublado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Peatón,peaton,50-54,Mujer,mujer,5,mujer%50-54%peaton%motocicleta-hasta-125cc%5
2020S001763,24/01/2020,24012020,19:35,1935,2020-01-24T19:35:00Z,24012020-1935,19:00-19:59,CALL. CONCORDIA,call-concordia,,,15,call-concordia%15,PUENTE DE VALLECAS,puente-de-vallecas,Choque contra obstáculo fijo,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,,hombre%30-34%conductor%turismo
2020S002053,24/01/2020,24012020,19:30,1930,2020-01-24T19:30:00Z,24012020-1930,19:00-19:59,CALL. ISABELITA USERA,call-isabelita-usera,CALL. TENIENTE COMPAIRED,call-teniente-compaired,,call-isabelita-usera%call-teniente-compaired,USERA,usera,Atropello a persona,Se desconoce,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,14,mujer%30-34%conductor%turismo%14
2020S002053,24/01/2020,24012020,19:30,1930,2020-01-24T19:30:00Z,24012020-1930,19:00-19:59,CALL. ISABELITA USERA,call-isabelita-usera,CALL. TENIENTE COMPAIRED,call-teniente-compaired,,call-isabelita-usera%call-teniente-compaired,USERA,usera,Atropello a persona,Se desconoce,Turismo,turismo,Peatón,peaton,60-64,Mujer,mujer,6,mujer%60-64%peaton%turismo%6
2020S002141,24/01/2020,24012020,18:50,1850,2020-01-24T18:50:00Z,24012020-1850,18:00-18:59,AVDA. ANDALUCIA,avda-andalucia,,,2,avda-andalucia%2,USERA,usera,Choque contra obstáculo fijo,,Turismo,turismo,Conductor,conductor,18-20,Hombre,hombre,,hombre%18-20%conductor%turismo
2020S001852,24/01/2020,24012020,18:25,1825,2020-01-24T18:25:00Z,24012020-1825,18:00-18:59,CTRA. CARABANCHEL A ARAVACA,ctra-carabanchel-a-aravaca,,,10,ctra-carabanchel-a-aravaca%10,LATINA,latina,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,50-54,Mujer,mujer,7,mujer%50-54%conductor%turismo%7
2020S001852,24/01/2020,24012020,18:25,1825,2020-01-24T18:25:00Z,24012020-1825,18:00-18:59,CTRA. CARABANCHEL A ARAVACA,ctra-carabanchel-a-aravaca,,,10,ctra-carabanchel-a-aravaca%10,LATINA,latina,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,14,hombre%45-49%conductor%turismo%14
2020S001852,24/01/2020,24012020,18:25,1825,2020-01-24T18:25:00Z,24012020-1825,18:00-18:59,CTRA. CARABANCHEL A ARAVACA,ctra-carabanchel-a-aravaca,,,10,ctra-carabanchel-a-aravaca%10,LATINA,latina,Colisión múltiple,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,14,mujer%25-29%conductor%turismo%14
2020S001757,24/01/2020,24012020,18:20,1820,2020-01-24T18:20:00Z,24012020-1820,18:00-18:59,CALL. RIOS ROSAS,call-rios-rosas,CALL. AGUSTIN DE BETANCOURT,call-agustin-de-betancourt,,call-rios-rosas%call-agustin-de-betancourt,CHAMBERÍ,chamberi,Colisión fronto-lateral,Despejado,Autobús,autobus,Conductor,conductor,50-54,Hombre,hombre,,hombre%50-54%conductor%autobus
2020S001757,24/01/2020,24012020,18:20,1820,2020-01-24T18:20:00Z,24012020-1820,18:00-18:59,CALL. RIOS ROSAS,call-rios-rosas,CALL. AGUSTIN DE BETANCOURT,call-agustin-de-betancourt,,call-rios-rosas%call-agustin-de-betancourt,CHAMBERÍ,chamberi,Colisión fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,,hombre%35-39%conductor%turismo
2020S001757,24/01/2020,24012020,18:20,1820,2020-01-24T18:20:00Z,24012020-1820,18:00-18:59,CALL. RIOS ROSAS,call-rios-rosas,CALL. AGUSTIN DE BETANCOURT,call-agustin-de-betancourt,,call-rios-rosas%call-agustin-de-betancourt,CHAMBERÍ,chamberi,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Mujer,mujer,,mujer%40-44%pasajero%turismo
2020S001757,24/01/2020,24012020,18:20,1820,2020-01-24T18:20:00Z,24012020-1820,18:00-18:59,CALL. RIOS ROSAS,call-rios-rosas,CALL. AGUSTIN DE BETANCOURT,call-agustin-de-betancourt,,call-rios-rosas%call-agustin-de-betancourt,CHAMBERÍ,chamberi,Colisión fronto-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,6-9,Mujer,mujer,,mujer%6-9%pasajero%turismo
2020S001758,24/01/2020,24012020,17:55,1755,2020-01-24T17:55:00Z,24012020-1755,17:00-17:59,PASEO. SANTA MARIA DE LA CABEZA,paseo-santa-maria-de-la-cabeza,,,168,paseo-santa-maria-de-la-cabeza%168,CARABANCHEL,carabanchel,Alcance,Nublado,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,,hombre%50-54%conductor%turismo
