N EXPEDIENTE,FECHA,HORA,DATE,HORA INTERVALO,CALLE 1,AUX-CALLE 1,CALLE 2,AUX-CALLE 2,NUMERO,CRUCE LABEL,URI-CRUCE,DISTRITO,URI-DISTRITO-Wikidata,URI-DISTRITO,TIPO ACCIDENTE,URI-TIPO ACCIDENTE,ESTADO METEREOLÓGICO,TIPO VEHÍCULO,URI-TIPO VEHÍCULO,TIPO PERSONA,URI-TIPO PERSONA,RANGO DE EDAD,SEXO,URI-SEXO,URI-PERSONA,LESIVIDAD,PERSONA LABEL
2020S000773,10/01/2020,19:40,2020-10-01T19:40:00Z,19:00-19:59,PASEO. CASTELLANA,paseo-castellana,,,259A,PASEO. CASTELLANA  - 259A,paseo-castellana%259A,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29%14,14,Mujer entre 25 y 29 años
2020S000773,10/01/2020,19:40,2020-10-01T19:40:00Z,19:00-19:59,PASEO. CASTELLANA,paseo-castellana,,,259A,PASEO. CASTELLANA  - 259A,paseo-castellana%259A,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Alcance,alcance,Despejado,Turismo,turismo,Pasajero,pasajero,55-59,Mujer,mujer,mujer%55-59%1,1,Mujer entre 55 y 59 años
2020S000773,10/01/2020,19:40,2020-10-01T19:40:00Z,19:00-19:59,PASEO. CASTELLANA,paseo-castellana,,,259A,PASEO. CASTELLANA  - 259A,paseo-castellana%259A,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%14,14,Hombre entre 40 y 44 años
2020S000553,10/01/2020,19:05,2020-10-01T19:05:00Z,19:00-19:59,"AUTOV. M-30, PK 10,500 CALZADA 1º","autov-m-30,-pk-10,500-calzada-1º",,,,"AUTOV.M-30,PK10,500CALZADA1º","autov-m-30,-pk-10,500-calzada-1º",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S000553,10/01/2020,19:05,2020-10-01T19:05:00Z,19:00-19:59,"AUTOV. M-30, PK 10,500 CALZADA 1º","autov-m-30,-pk-10,500-calzada-1º",,,,"AUTOV.M-30,PK10,500CALZADA1º","autov-m-30,-pk-10,500-calzada-1º",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,mujer%30-34,,Mujer entre 30 y 34 años
2020S000551,10/01/2020,18:30,2020-10-01T18:30:00Z,18:00-18:59,CALL. INFANTA MERCEDES,call-infanta-mercedes,,,27,CALL. INFANTA MERCEDES  - 27,call-infanta-mercedes%27,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Atropello a persona,atropello-a-persona,Despejado,VMU eléctrico,vmu-electrico,Conductor,conductor,30-34,Mujer,mujer,mujer%30-34%14,14,Mujer entre 30 y 34 años
2020S000551,10/01/2020,18:30,2020-10-01T18:30:00Z,18:00-18:59,CALL. INFANTA MERCEDES,call-infanta-mercedes,,,27,CALL. INFANTA MERCEDES  - 27,call-infanta-mercedes%27,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Atropello a persona,atropello-a-persona,Despejado,VMU eléctrico,vmu-electrico,Peatón,peaton,70-74,Mujer,mujer,mujer%70-74%2,2,Mujer entre 70 y 74 años
2020S000540,10/01/2020,18:30,2020-10-01T18:30:00Z,18:00-18:59,AVENIDA ALBUFERA SALIDA M40 SUR,avenida-albufera-salida-m40-sur,,,,AVENIDAALBUFERASALIDAM40SUR,avenida-albufera-salida-m40-sur,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29,,Mujer entre 25 y 29 años
2020S000540,10/01/2020,18:30,2020-10-01T18:30:00Z,18:00-18:59,AVENIDA ALBUFERA SALIDA M40 SUR,avenida-albufera-salida-m40-sur,,,,AVENIDAALBUFERASALIDAM40SUR,avenida-albufera-salida-m40-sur,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,21-24,Mujer,mujer,mujer%21-24,,Mujer entre 21 y 24 años
2020S000748,10/01/2020,18:20,2020-10-01T18:20:00Z,18:00-18:59,AVDA. ABRANTES,avda-abrantes,CALL. PORTALEGRE,call-portalegre,,AVDA.ABRANTES-CALL.PORTALEGRE,avda-abrantes%call-portalegre,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49%6,6,Hombre entre 45 y 49 años
2020S000748,10/01/2020,18:20,2020-10-01T18:20:00Z,18:00-18:59,AVDA. ABRANTES,avda-abrantes,CALL. PORTALEGRE,call-portalegre,,AVDA.ABRANTES-CALL.PORTALEGRE,avda-abrantes%call-portalegre,Carabanchel,https://www.wikidata.org/wiki/Q1001991,carabanchel,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,21-24,Hombre,hombre,hombre%21-24%14,14,Hombre entre 21 y 24 años
2020S000614,10/01/2020,17:53,2020-10-01T17:53:00Z,17:00-17:59,PASEO. CASTELLANA,paseo-castellana,,,286,PASEO. CASTELLANA  - 286,paseo-castellana%286,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,,Turismo,turismo,Conductor,conductor,60-64,Hombre,hombre,hombre%60-64,,Hombre entre 60 y 64 años
2020S000614,10/01/2020,17:53,2020-10-01T17:53:00Z,17:00-17:59,PASEO. CASTELLANA,paseo-castellana,,,286,PASEO. CASTELLANA  - 286,paseo-castellana%286,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,,Camión rígido,camion-rigido,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S000546,10/01/2020,17:25,2020-10-01T17:25:00Z,17:00-17:59,CAÑADA REAL GALIANA  SECTOR 5 Nº 38 DISTRITO 19,cañada-real-galiana--sector-5-nº-38-distrito-19,,,,CAÑADAREALGALIANASECTOR5Nº38DISTRITO19,cañada-real-galiana--sector-5-nº-38-distrito-19,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29%14,14,Hombre entre 25 y 29 años
2020S000546,10/01/2020,17:25,2020-10-01T17:25:00Z,17:00-17:59,CAÑADA REAL GALIANA  SECTOR 5 Nº 38 DISTRITO 19,cañada-real-galiana--sector-5-nº-38-distrito-19,,,,CAÑADAREALGALIANASECTOR5Nº38DISTRITO19,cañada-real-galiana--sector-5-nº-38-distrito-19,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39%14,14,Mujer entre 35 y 39 años
2020S000546,10/01/2020,17:25,2020-10-01T17:25:00Z,17:00-17:59,CAÑADA REAL GALIANA  SECTOR 5 Nº 38 DISTRITO 19,cañada-real-galiana--sector-5-nº-38-distrito-19,,,,CAÑADAREALGALIANASECTOR5Nº38DISTRITO19,cañada-real-galiana--sector-5-nº-38-distrito-19,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,6-9,Mujer,mujer,mujer%6-9%14,14,Mujer entre 6 y 9 años
2020S000546,10/01/2020,17:25,2020-10-01T17:25:00Z,17:00-17:59,CAÑADA REAL GALIANA  SECTOR 5 Nº 38 DISTRITO 19,cañada-real-galiana--sector-5-nº-38-distrito-19,,,,CAÑADAREALGALIANASECTOR5Nº38DISTRITO19,cañada-real-galiana--sector-5-nº-38-distrito-19,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Pasajero,pasajero,0-5,Mujer,mujer,mujer%0-5,,Mujer entre 0 y 5 años
2020S000534,10/01/2020,17:20,2020-10-01T17:20:00Z,17:00-17:59,CALL. SOFIA,call-sofia,AVDA. CANILLEJAS A VICALVARO,avda-canillejas-a-vicalvaro,,CALL.SOFIA-AVDA.CANILLEJASAVICALVARO,call-sofia%avda-canillejas-a-vicalvaro,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Conductor,conductor,21-24,Hombre,hombre,hombre%21-24%14,14,Hombre entre 21 y 24 años
2020S000534,10/01/2020,17:20,2020-10-01T17:20:00Z,17:00-17:59,CALL. SOFIA,call-sofia,AVDA. CANILLEJAS A VICALVARO,avda-canillejas-a-vicalvaro,,CALL.SOFIA-AVDA.CANILLEJASAVICALVARO,call-sofia%avda-canillejas-a-vicalvaro,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Peatón,peaton,35-39,Mujer,mujer,mujer%35-39%6,6,Mujer entre 35 y 39 años
2020S000613,10/01/2020,17:16,2020-10-01T17:16:00Z,17:00-17:59,CALL. FUENTE CARRANTONA,call-fuente-carrantona,CALL. MOLINA DE SEGURA,call-molina-de-segura,,CALL.FUENTECARRANTONA-CALL.MOLINADESEGURA,call-fuente-carrantona%call-molina-de-segura,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34%14,14,Hombre entre 30 y 34 años
2020S000613,10/01/2020,17:16,2020-10-01T17:16:00Z,17:00-17:59,CALL. FUENTE CARRANTONA,call-fuente-carrantona,CALL. MOLINA DE SEGURA,call-molina-de-segura,,CALL.FUENTECARRANTONA-CALL.MOLINADESEGURA,call-fuente-carrantona%call-molina-de-segura,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Peatón,peaton,65-69,Hombre,hombre,hombre%65-69%7,7,Hombre entre 65 y 69 años
2020S000526,10/01/2020,16:30,2020-10-01T16:30:00Z,16:00-16:59,CALL. GERMAN PEREZ CARRASCO,call-german-perez-carrasco,,,23,CALL. GERMAN PEREZ CARRASCO  - 23,call-german-perez-carrasco%23,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Otro,otro,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S000526,10/01/2020,16:30,2020-10-01T16:30:00Z,16:00-16:59,CALL. GERMAN PEREZ CARRASCO,call-german-perez-carrasco,,,23,CALL. GERMAN PEREZ CARRASCO  - 23,call-german-perez-carrasco%23,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,ciudad-lineal,Otro,otro,Despejado,Turismo,turismo,Conductor,conductor,,,,,,
2020S000584,10/01/2020,16:00,2020-10-01T16:00:00Z,16:00-16:59,"AUTOV. M-30, +01800I TÚNEL 18RA60","autov-m-30,-+01800i-tunel-18ra60",,,,"AUTOV.M-30,+01800ITÚNEL18RA60","autov-m-30,-+01800i-tunel-18ra60",Latina,https://www.wikidata.org/wiki/Q794954,latina,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%7,7,Hombre entre 40 y 44 años
2020S000619,10/01/2020,15:50,2020-10-01T15:50:00Z,15:00-15:59,AVDA. AMERICA,avda-america,,,49,AVDA. AMERICA  - 49,avda-america%49,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,70-74,Hombre,hombre,hombre%70-74%14,14,Hombre entre 70 y 74 años
2020S000619,10/01/2020,15:50,2020-10-01T15:50:00Z,15:00-15:59,AVDA. AMERICA,avda-america,,,49,AVDA. AMERICA  - 49,avda-america%49,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Pasajero,pasajero,70-74,Mujer,mujer,mujer%70-74%14,14,Mujer entre 70 y 74 años
2020S000619,10/01/2020,15:50,2020-10-01T15:50:00Z,15:00-15:59,AVDA. AMERICA,avda-america,,,49,AVDA. AMERICA  - 49,avda-america%49,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Pasajero,pasajero,40-44,Mujer,mujer,mujer%40-44%14,14,Mujer entre 40 y 44 años
2020S000619,10/01/2020,15:50,2020-10-01T15:50:00Z,15:00-15:59,AVDA. AMERICA,avda-america,,,49,AVDA. AMERICA  - 49,avda-america%49,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión múltiple,colisión-múltiple,Despejado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34%7,7,Hombre entre 30 y 34 años
2020S000619,10/01/2020,15:50,2020-10-01T15:50:00Z,15:00-15:59,AVDA. AMERICA,avda-america,,,49,AVDA. AMERICA  - 49,avda-america%49,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%14,14,Hombre entre 50 y 54 años
2020S000612,10/01/2020,15:45,2020-10-01T15:45:00Z,15:00-15:59,CALL. CANILLAS,call-canillas,CALL. CARTAGENA,call-cartagena,,CALL.CANILLAS-CALL.CARTAGENA,call-canillas%call-cartagena,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Despejado,Maquinaria de obras,maquinaria-de-obras,Conductor,conductor,,,,,,
2020S000616,10/01/2020,15:30,2020-10-01T15:30:00Z,15:00-15:59,CALL. MARIA DE MOLINA,call-maria-de-molina,PASEO. CASTELLANA,paseo-castellana,,CALL.MARIADEMOLINA-PASEO.CASTELLANA,call-maria-de-molina%paseo-castellana,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Caída,caída,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,25-29,Hombre,hombre,hombre%25-29,,Hombre entre 25 y 29 años
2020S000616,10/01/2020,15:30,2020-10-01T15:30:00Z,15:00-15:59,CALL. MARIA DE MOLINA,call-maria-de-molina,PASEO. CASTELLANA,paseo-castellana,,CALL.MARIADEMOLINA-PASEO.CASTELLANA,call-maria-de-molina%paseo-castellana,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Caída,caída,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49,,Hombre entre 45 y 49 años
2020S000541,10/01/2020,15:30,2020-10-01T15:30:00Z,15:00-15:59,CALL. ALCALA,call-alcala,AUTOV. A-2,autov-a-2,,CALL.ALCALA-AUTOV.A-2,call-alcala%autov-a-2,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Tractocamión,tractocamion,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34%14,14,Hombre entre 30 y 34 años
2020S000541,10/01/2020,15:30,2020-10-01T15:30:00Z,15:00-15:59,CALL. ALCALA,call-alcala,AUTOV. A-2,autov-a-2,,CALL.ALCALA-AUTOV.A-2,call-alcala%autov-a-2,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29%14,14,Mujer entre 25 y 29 años
2020S000530,10/01/2020,15:30,2020-10-01T15:30:00Z,15:00-15:59,CALL. SOR ANGELA DE LA CRUZ,call-sor-angela-de-la-cruz,,,10,CALL. SOR ANGELA DE LA CRUZ  - 10,call-sor-angela-de-la-cruz%10,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39,,Mujer entre 35 y 39 años
2020S000530,10/01/2020,15:30,2020-10-01T15:30:00Z,15:00-15:59,CALL. SOR ANGELA DE LA CRUZ,call-sor-angela-de-la-cruz,,,10,CALL. SOR ANGELA DE LA CRUZ  - 10,call-sor-angela-de-la-cruz%10,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,40-44,Mujer,mujer,mujer%40-44,,Mujer entre 40 y 44 años
2020S000539,10/01/2020,15:15,2020-10-01T15:15:00Z,15:00-15:59,CALL. MIGUEL YUSTE,call-miguel-yuste,AVDA. ARCENTALES,avda-arcentales,,CALL.MIGUELYUSTE-AVDA.ARCENTALES,call-miguel-yuste%avda-arcentales,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión lateral,colisión-lateral,Despejado,Camión rígido,camion-rigido,Conductor,conductor,,,,,,
2020S000539,10/01/2020,15:15,2020-10-01T15:15:00Z,15:00-15:59,CALL. MIGUEL YUSTE,call-miguel-yuste,AVDA. ARCENTALES,avda-arcentales,,CALL.MIGUELYUSTE-AVDA.ARCENTALES,call-miguel-yuste%avda-arcentales,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,30-34,Mujer,mujer,mujer%30-34%14,14,Mujer entre 30 y 34 años
2020S000547,10/01/2020,15:10,2020-10-01T15:10:00Z,15:00-15:59,"AUTOV. M-30, PK. 10,500 CALZADA, 1º","autov-m-30,-pk-10,500-calzada,-1º",,,,"AUTOV.M-30,PK.10,500CALZADA,1º","autov-m-30,-pk-10,500-calzada,-1º",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S000547,10/01/2020,15:10,2020-10-01T15:10:00Z,15:00-15:59,"AUTOV. M-30, PK. 10,500 CALZADA, 1º","autov-m-30,-pk-10,500-calzada,-1º",,,,"AUTOV.M-30,PK.10,500CALZADA,1º","autov-m-30,-pk-10,500-calzada,-1º",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39,,Mujer entre 35 y 39 años
2020S000772,10/01/2020,15:10,2020-10-01T15:10:00Z,15:00-15:59,"AUTOV. M-30, PK 10500 CALZADA 1","autov-m-30,-pk-10500-calzada-1",,,,"AUTOV.M-30,PK10500CALZADA1","autov-m-30,-pk-10500-calzada-1",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59,,Hombre entre 55 y 59 años
2020S000772,10/01/2020,15:10,2020-10-01T15:10:00Z,15:00-15:59,"AUTOV. M-30, PK 10500 CALZADA 1","autov-m-30,-pk-10500-calzada-1",,,,"AUTOV.M-30,PK10500CALZADA1","autov-m-30,-pk-10500-calzada-1",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59,,Hombre entre 55 y 59 años
2020S000772,10/01/2020,15:10,2020-10-01T15:10:00Z,15:00-15:59,"AUTOV. M-30, PK 10500 CALZADA 1","autov-m-30,-pk-10500-calzada-1",,,,"AUTOV.M-30,PK10500CALZADA1","autov-m-30,-pk-10500-calzada-1",Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Alcance,alcance,Despejado,Turismo,turismo,Pasajero,pasajero,50-54,Mujer,mujer,mujer%50-54,,Mujer entre 50 y 54 años
2020S000608,10/01/2020,14:53,2020-10-01T14:53:00Z,14:00-14:59,CALL. AUGUSTO GONZALEZ BESADA,call-augusto-gonzalez-besada,,,14,CALL. AUGUSTO GONZALEZ BESADA  - 14,call-augusto-gonzalez-besada%14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Atropello a persona,atropello-a-persona,Despejado,Furgoneta,furgoneta,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59%14,14,Hombre entre 55 y 59 años
2020S000608,10/01/2020,14:53,2020-10-01T14:53:00Z,14:00-14:59,CALL. AUGUSTO GONZALEZ BESADA,call-augusto-gonzalez-besada,,,14,CALL. AUGUSTO GONZALEZ BESADA  - 14,call-augusto-gonzalez-besada%14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Atropello a persona,atropello-a-persona,Despejado,Furgoneta,furgoneta,Peatón,peaton,25-29,Mujer,mujer,mujer%25-29%5,5,Mujer entre 25 y 29 años
2020S000610,10/01/2020,14:40,2020-10-01T14:40:00Z,14:00-14:59,"AUTOV. A-6, +00800S","autov-a-6,-+00800s",,,,"AUTOV.A-6,+00800S","autov-a-6,-+00800s",Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,50-54,Mujer,mujer,mujer%50-54,,Mujer entre 50 y 54 años
2020S000610,10/01/2020,14:40,2020-10-01T14:40:00Z,14:00-14:59,"AUTOV. A-6, +00800S","autov-a-6,-+00800s",,,,"AUTOV.A-6,+00800S","autov-a-6,-+00800s",Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Mujer,mujer,mujer%30-34,,Mujer entre 30 y 34 años
2020S000610,10/01/2020,14:40,2020-10-01T14:40:00Z,14:00-14:59,"AUTOV. A-6, +00800S","autov-a-6,-+00800s",,,,"AUTOV.A-6,+00800S","autov-a-6,-+00800s",Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39,,Hombre entre 35 y 39 años
2020S000610,10/01/2020,14:40,2020-10-01T14:40:00Z,14:00-14:59,"AUTOV. A-6, +00800S","autov-a-6,-+00800s",,,,"AUTOV.A-6,+00800S","autov-a-6,-+00800s",Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Pasajero,pasajero,30-34,Mujer,mujer,mujer%30-34,,Mujer entre 30 y 34 años
2020S000610,10/01/2020,14:40,2020-10-01T14:40:00Z,14:00-14:59,"AUTOV. A-6, +00800S","autov-a-6,-+00800s",,,,"AUTOV.A-6,+00800S","autov-a-6,-+00800s",Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,moncloa-aravaca,Colisión múltiple,colisión-múltiple,Despejado,Todo terreno,todo-terreno,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39,,Hombre entre 35 y 39 años
2020S000535,10/01/2020,14:20,2020-10-01T14:20:00Z,14:00-14:59,CALL. PRINCIPE DE VERGARA,call-principe-de-vergara,CALL. DIEGO DE LEON,call-diego-de-leon,,CALL.PRINCIPEDEVERGARA-CALL.DIEGODELEON,call-principe-de-vergara%call-diego-de-leon,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Motocicleta > 125cc,motocicleta->-125cc,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59%6,6,Hombre entre 55 y 59 años
2020S000535,10/01/2020,14:20,2020-10-01T14:20:00Z,14:00-14:59,CALL. PRINCIPE DE VERGARA,call-principe-de-vergara,CALL. DIEGO DE LEON,call-diego-de-leon,,CALL.PRINCIPEDEVERGARA-CALL.DIEGODELEON,call-principe-de-vergara%call-diego-de-leon,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Ciclomotor,ciclomotor,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29%7,7,Mujer entre 25 y 29 años
2020S000525,10/01/2020,14:20,2020-10-01T14:20:00Z,14:00-14:59,CALL. MARQUES DE VIANA,call-marques-de-viana,,,1,CALL. MARQUES DE VIANA  - 1,call-marques-de-viana%1,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Colisión lateral,colisión-lateral,Despejado,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S000525,10/01/2020,14:20,2020-10-01T14:20:00Z,14:00-14:59,CALL. MARQUES DE VIANA,call-marques-de-viana,,,1,CALL. MARQUES DE VIANA  - 1,call-marques-de-viana%1,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Colisión lateral,colisión-lateral,Despejado,Furgoneta,furgoneta,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S000582,10/01/2020,14:10,2020-10-01T14:10:00Z,14:00-14:59,CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW,call-carlos-y-guillermo-fernandez-shaw,,,7,CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW  - 7,call-carlos-y-guillermo-fernandez-shaw%7,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S000582,10/01/2020,14:10,2020-10-01T14:10:00Z,14:00-14:59,CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW,call-carlos-y-guillermo-fernandez-shaw,,,7,CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW  - 7,call-carlos-y-guillermo-fernandez-shaw%7,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Despejado,Turismo,turismo,Conductor,conductor,60-64,Mujer,mujer,mujer%60-64,,Mujer entre 60 y 64 años
2020S000523,10/01/2020,13:55,2020-10-01T13:55:00Z,13:00-13:59,M-30 CALZADA 1 LATERAL P.K. 8.400,m-30-calzada-1-lateral-pk-8400,,,,M-30CALZADA1LATERALP.K.8.400,m-30-calzada-1-lateral-pk-8400,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39,,Hombre entre 35 y 39 años
2020S000523,10/01/2020,13:55,2020-10-01T13:55:00Z,13:00-13:59,M-30 CALZADA 1 LATERAL P.K. 8.400,m-30-calzada-1-lateral-pk-8400,,,,M-30CALZADA1LATERALP.K.8.400,m-30-calzada-1-lateral-pk-8400,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49,,Hombre entre 45 y 49 años
