ID,PROVINCIA,MUNICIPIO,ESTACION,LUGAR_ESTACION,COMPUESTO_MEDIDO,TECNICA_DE_MEDICION,FECHA,VALOR,VALIDEZ
5530592020423,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-23,0.3,true
5530592020424,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-24,0.3,true
5530592020425,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-25,0.3,true
5530592020426,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-26,0.2,true
5530592020427,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-27,0.2,true
5530592020428,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-28,0.3,true
5530592020429,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-29,0.2,true
5530592020430,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-30,0.1,true
5530592020431,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-4-31,0,false
5530592020501,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-01,0.2,true
5530592020502,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-02,0.2,true
5530592020503,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-03,0.2,true
5530592020504,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-04,0.2,true
5530592020505,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-05,0.2,true
5530592020506,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-06,0.2,true
5530592020507,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-07,0.2,true
5530592020508,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-08,0.2,true
5530592020509,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-09,0.2,true
5530592020510,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-10,0.1,true
5530592020511,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-11,0.1,true
5530592020512,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-12,0.2,true
5530592020513,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-13,0.1,true
5530592020514,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-14,0.2,true
5530592020515,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-15,0.2,true
5530592020516,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-16,0.1,true
5530592020517,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-17,0.1,true
5530592020518,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-18,0.2,true
5530592020519,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-19,0.1,true
5530592020520,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-20,0.2,true
5530592020521,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-21,0.2,true
5530592020522,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-22,0.3,true
5530592020523,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-23,0.4,true
5530592020524,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-24,0.2,true
5530592020525,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-25,0.2,true
5530592020526,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-26,0.1,true
5530592020527,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-27,0.1,true
5530592020528,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-28,0.1,true
5530592020529,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-29,0.1,true
5530592020530,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-30,0.2,true
5530592020531,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-5-31,0.1,true
5530592020601,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-01,0.1,true
5530592020602,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-02,0.1,true
5530592020603,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-03,0.1,true
5530592020604,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-04,0.1,true
5530592020605,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-05,0.1,true
5530592020606,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-06,0.1,true
5530592020607,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-07,0.1,true
5530592020608,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-08,0.1,true
5530592020609,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-09,0.1,true
5530592020610,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-10,0.1,true
5530592020611,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-11,0.1,true
5530592020612,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-12,0.1,true
5530592020613,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-13,0.1,true
5530592020614,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-14,0.1,true
5530592020615,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-15,0.1,true
5530592020616,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-16,0.1,true
5530592020617,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-17,0.1,true
5530592020618,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-18,0.1,true
5530592020619,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-19,0.1,true
5530592020620,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-20,0.2,true
5530592020621,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-21,0.2,true
5530592020622,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-22,0.1,true
5530592020623,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-23,0.2,true
5530592020624,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-24,0.1,true
5530592020625,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-25,0.1,true
5530592020626,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-26,0.1,true
5530592020627,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-27,0.2,true
5530592020628,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-28,0.1,true
5530592020629,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-29,0.1,true
5530592020630,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-30,0.1,true
5530592020631,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-6-31,0,false
5530592020701,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-01,0.2,false
5530592020702,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-02,0.2,false
5530592020703,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-03,0.1,true
5530592020704,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-04,0.1,true
5530592020705,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-05,0.1,true
5530592020706,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-06,0.1,true
5530592020707,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-07,0.1,true
5530592020708,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-08,0.2,true
5530592020709,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-09,0.1,true
5530592020710,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-10,0.1,true
5530592020711,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-11,0.1,true
5530592020712,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-12,0.1,true
5530592020713,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-13,0.1,true
5530592020714,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-14,0.1,true
5530592020715,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-15,0.1,true
5530592020716,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-16,0.1,true
5530592020717,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-17,0.1,true
5530592020718,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-18,0.1,true
5530592020719,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-19,0.2,true
5530592020720,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-20,0.2,true
5530592020721,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-21,0.2,true
5530592020722,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-22,0.2,true
5530592020723,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-23,0.2,true
5530592020724,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-24,0.2,true
5530592020725,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-25,0.1,true
5530592020726,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-26,0.3,true
5530592020727,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-27,0.2,true
5530592020728,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-28,13.1,false
5530592020729,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-29,5.7,false
5530592020730,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-30,0.6,true
5530592020731,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-7-31,0.4,true
5530592020801,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-01,0.3,true
5530592020802,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-02,0.2,true
5530592020803,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-03,0.1,true
5530592020804,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-04,0.1,true
5530592020805,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-05,0.4,true
5530592020806,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-06,0.7,true
5530592020807,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-07,0.2,true
5530592020808,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-08,0.3,true
5530592020809,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-09,0.3,true
5530592020810,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-10,0.3,true
5530592020811,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-11,0.2,true
5530592020812,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-12,0.2,true
5530592020813,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-13,0.3,true
5530592020814,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-14,0.3,true
5530592020815,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-15,0.2,true
5530592020816,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-16,0.2,true
5530592020817,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-17,0.3,true
5530592020818,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-18,0.2,true
5530592020819,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-19,0.3,true
5530592020820,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-20,0.4,false
5530592020821,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-21,0,false
5530592020822,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-22,0,false
5530592020823,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-23,0,false
5530592020824,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-24,0.2,false
5530592020825,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-25,0.3,true
5530592020826,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-26,0.4,true
5530592020827,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-27,0.3,true
5530592020828,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-28,0.2,true
5530592020829,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-29,0.1,true
5530592020830,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-30,0.1,true
5530592020831,28,79,55,Urb. Embajada (Barajas),Benceno,Cromatografía de gases,2020-8-31,0.2,true
5535592020101,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-01,0.7,true
5535592020102,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-02,0.7,true
5535592020103,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-03,1.1,true
5535592020104,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-04,0.4,true
5535592020105,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-05,0.4,true
5535592020106,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-06,0.5,true
5535592020107,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-07,0.9,true
5535592020108,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-08,1.4,true
5535592020109,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-09,0.9,true
5535592020110,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-10,0.5,true
5535592020111,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-11,0.4,true
5535592020112,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-12,0.5,true
5535592020113,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-13,1.1,true
5535592020114,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-14,0.7,true
5535592020115,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-15,0.7,true
5535592020116,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-16,0.8,true
5535592020117,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-17,0.7,true
5535592020118,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-18,0.5,true
5535592020119,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-19,0.1,true
5535592020120,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-20,0.2,true
5535592020121,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-21,0.2,true
5535592020122,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-22,0.2,true
5535592020123,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-23,0.3,true
5535592020124,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-24,0.6,true
5535592020125,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-25,0.3,true
5535592020126,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-26,0.4,true
5535592020127,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-27,0.5,true
5535592020128,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-28,0.2,true
5535592020129,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-29,0.3,true
5535592020130,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-30,0.3,true
5535592020131,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-1-31,0.3,true
5535592020201,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-01,0.4,true
5535592020202,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-02,0.5,true
5535592020203,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-03,0.7,true
5535592020204,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-04,1.0,true
5535592020205,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-05,0.4,true
5535592020206,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-06,0.4,true
5535592020207,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-07,0.4,true
5535592020208,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-08,0.5,true
5535592020209,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-09,0.3,true
5535592020210,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-10,0.6,true
5535592020211,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-11,0.6,true
5535592020212,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-12,0.7,true
5535592020213,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-13,0.5,true
5535592020214,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-14,0.4,true
5535592020215,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-15,0.4,true
5535592020216,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-16,0.2,true
5535592020217,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-17,0.3,true
5535592020218,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-18,0.1,true
5535592020219,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-19,0.2,true
5535592020220,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-20,0.8,true
5535592020221,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-21,0.1,true
5535592020222,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-22,0.1,true
5535592020223,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-23,0.8,true
5535592020224,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-24,0.1,true
5535592020225,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-25,0.1,true
5535592020226,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-26,0.1,true
5535592020227,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-27,0.1,true
5535592020228,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-28,0.1,true
5535592020229,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-29,0.1,true
5535592020230,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-30,0,false
5535592020231,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-2-31,0,false
5535592020301,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-01,0.1,true
5535592020302,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-02,0.1,true
5535592020303,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-03,0.1,true
5535592020304,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-04,0.1,true
5535592020305,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-05,0.2,true
5535592020306,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-06,0.2,true
5535592020307,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-07,0.2,true
5535592020308,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-08,0.2,true
5535592020309,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-09,0.2,true
5535592020310,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-10,0.8,true
5535592020311,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-11,0.9,true
5535592020312,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-12,0.7,true
5535592020313,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-13,0.7,true
5535592020314,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-14,0.2,true
5535592020315,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-15,0.2,true
5535592020316,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-16,0.1,true
5535592020317,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-17,0.1,true
5535592020318,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-18,0.3,true
5535592020319,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-19,0.2,true
5535592020320,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-20,0.1,true
5535592020321,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-21,0.2,true
5535592020322,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-22,0.1,true
5535592020323,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-23,0.1,true
5535592020324,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-24,0.1,true
5535592020325,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-25,0.1,true
5535592020326,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-26,0.2,true
5535592020327,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-27,0.1,true
5535592020328,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-28,0.1,true
5535592020329,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-29,0.2,true
5535592020330,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-30,0.1,true
5535592020331,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-3-31,0.1,true
5535592020401,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-01,0.2,true
5535592020402,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-02,0.1,true
5535592020403,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-03,0.1,true
5535592020404,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-04,0.4,true
5535592020405,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-05,0.1,true
5535592020406,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-06,0.1,true
5535592020407,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-07,0.2,true
5535592020408,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-08,0.2,true
5535592020409,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-09,0.2,true
5535592020410,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-10,0.1,true
5535592020411,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-11,0.1,true
5535592020412,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-12,0.1,true
5535592020413,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-13,0.1,true
5535592020414,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-14,0.2,true
5535592020415,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-15,0.1,true
5535592020416,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-16,0.1,true
5535592020417,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-17,0.1,true
5535592020418,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-18,0.1,true
5535592020419,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-19,0.1,true
5535592020420,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-20,0.2,true
5535592020421,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-21,0.1,true
5535592020422,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-22,0.1,true
5535592020423,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-23,0.2,true
5535592020424,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-24,0.2,true
5535592020425,28,79,55,Urb. Embajada (Barajas),Etilbenceno,Cromatografía de gases,2020-4-25,0.2,true
