CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCION ;COORD, X;COORD, Y;SISTEMA DE COORDENADAS;ESTADO;OBSERVACIONES;FECHA DATOS;LONGITUD;LATITUD
FUE_05-13_0000000075;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES;;446193,7102;4471061,254;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.339.521;403.884.099
FUE_05-13_0000000076;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES EN ANILLO CICLISTA;;446171,3187;4471094,94;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;NO APTA CONSUMO;nov.-19;-36.342.187;403.887.119
FUE_05-13_0000000077;ZV;PUENTE VALLECAS;CALLE BENAMEJÍ;PARQUE CALLE PEDROCHES JUNTO A  ZONA INFANTIL;443136,24;4469816,7;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.698.622;403.769.951
FUE_05-13_0000000078;ZV;PUENTE VALLECAS;AVENIDA DE LAS GLORIETAS CON CALLE PADRE LLANOS;SITUADA EN ZONA INFANTIL;444167,4337;4469363,158;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.576.757;403.729.791
FUE_05-13_0000000079;ZV;PUENTE VALLECAS;PLAZA DE LAS REGIONES EN ZONA PAVIMENTADA;;443064,5103;4470198,033;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.707.412;403.804.255
FUE_05-13_0000000080;ZV;PUENTE VALLECAS;BULEVAR PEÑA GORBEA;;443369,9232;4471883,532;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.672.934;403.956.303
FUE_05-13_0000000082;ZV;PUENTE VALLECAS;PARQUE GARRRIGUES WALKER;;443876,2747;4469002,731;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.610.735;403.697.126
FUE_05-13_0000000083;ZV;PUENTE VALLECAS;C/ LAGARTERA. Nº: 198;JUNTO 'PLAZA DE LAS REGIONES EN ZONA INFANTIL;443017,5055;4470168,916;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.712.923;4.038.016
FUE_05-13_0000000084;ZV;PUENTE VALLECAS;CALLE DE LOS BARROS;;443380,5254;4469623,843;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.669.675;403.752.744
FUE_05-13_0000000085;ZV;PUENTE VALLECAS;CALLE POIRONCELLY CON MIGUEL DE LA ROCA;;443128,0985;4470396,008;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;VANDALISMO REITERADO;nov.-19;-36.700.098;403.822.134
FUE_05-13_0000000086;ZV;PUENTE VALLECAS;PARQUE PAYASO FOFÓ (ZONA CANINA);EN ZONA CANINA;444089,5129;4471316,957;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;VANDALISMO REITERADO;nov.-19;-3.658.765;403.905.749
FUE_05-13_0000000087;ZV;PUENTE VALLECAS;PARQUE AMOS ACERO;;443457,2529;4471133,967;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.661.978;403.888.837
FUE_05-13_0000000088;ZV;PUENTE VALLECAS;PARQUE AMOS ACERO;;443489,9306;4471123,859;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.658.119;403.887.949
FUE_05-13_0000000090;ZV;PUENTE VALLECAS;PARQUE C/ TÁNGER, 2 CV C/GUILLERMO PINGARRÓN ;EN ZONA CANINA;445017,7221;4470827,569;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.477.868;403.862.279
FUE_05-13_0000000091;ZV;PUENTE VALLECAS;PARQUE PUERTO DEL MILAGRO;;444115,073;4470694,749;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.584.092;403.849.714
FUE_05-13_0000000092;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE ARAGONESES;;445387,9364;4470126,469;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.433.651;403.799.363
FUE_05-13_0000000093;ZV;PUENTE VALLECAS;AVD DE ENTREVÍAS, 140;EN EL CRUCE CON RONDA DEL SUR;443955,7671;4469789,003;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.602.062;403.768.011
FUE_05-13_0000000098;ZV;PUENTE VALLECAS;PARQUE AMÓS ACERO;C/ PALOMERAS 26, PLAZA;443342,2954;4471183,881;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.675.566;403.893.255
FUE_05-13_0000000099;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE SAN CLAUDIO;;446226,3236;4471423,987;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.335.985;403.916.798
FUE_05-13_0000000100;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE TORREMOLINOS;;445857,6488;4470478,415;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.378.618;403.831.376
FUE_05-13_0000000101;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE VILLALOBOS;;444972,1321;4470053,708;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.648.257;403.792.535
FUE_05-13_0000000102;ZV;PUENTE VALLECAS;CALLE DIEGO MANCHADO CON PEDRO CALLEJO;;444941,2415;4471268,979;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.487.259;403.901.994
FUE_05-13_0000000103;ZV;PUENTE VALLECAS;CALLE EL BOSCO CON CALLE BENJAMÍN PALENCIA;;445446,3968;4471740,499;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.428.147;403.944.804
FUE_05-13_0000000104;ZV;PUENTE VALLECAS;TRAVESÍA FELIPE DE DIEGO Nº 18;;443956,98;4470029,22;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.602.131;403.789.652
FUE_05-13_0000000106;ZV;PUENTE VALLECAS;CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA  (ZONA CANINA);EN ZONA CANINA;443309,798;4470610,278;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.678.884;40.384.156
FUE_05-13_0000000107;ZV;PUENTE VALLECAS;CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA;EN INTERIOR DE ÁREA INFANTIL;443322,6327;4470623,848;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.677.385;403.842.791
FUE_05-13_0000000108;ZV;PUENTE VALLECAS;PARQUE DE LAS VIÑAS PLATAFORMA INFERIOR;JUNTO A ÁREA INFANTIL;442976,67;4470955,41;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.718.438;403.872.424
FUE_05-13_0000000109;ZV;PUENTE VALLECAS;CALLE DE PONT DEL MOLLINS CON CALLE DE LA ESCALA;EN INTERIOR DE ÁREA INFANTIL;445264,6023;4471484,298;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.449.347;403.921.604
FUE_05-13_0000000110;ZV;PUENTE VALLECAS;C/EL BOSCO CON RAMÓN PÉREZ DE AYALA;;444772,4977;4472453,125;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.508.167;404.008.558
FUE_05-13_0000000111;ZV;PUENTE VALLECAS;C/EL BOSCO CON RAMÓN PÉREZ DE AYALA  JUNTO A COLEGIO TAJAMAR;;444933,2972;4472260,057;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.489.052;403.991.271
FUE_05-13_0000000114;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES;;445137,2207;4470041,556;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.463.112;403.791.549
FUE_05-13_0000000115;ZV;PUENTE VALLECAS;PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE  ASTURIANOS;;445566,5749;4470239,068;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.412.705;403.809.624
FUE_05-13_0000000117;ZV;PUENTE VALLECAS;PARQUE NOVECENTO (ZONA CANINA);;444485,1342;4469778,761;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.539.698;403.767.443
FUE_05-13_0000000118;ZV;PUENTE VALLECAS;CALLE FELIPE DE DIEGO EN PARQUE INTERBLOQUE;;444032,0589;4470025,304;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.593.284;40.378.935
FUE_05-13_0000000119;ZV;PUENTE VALLECAS;PARQUE MADRID SUR, PLATAFORMA SUPERIOR;;443992,08;4470847,968;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.598.716;403.863.434
FUE_05-13_0000000120;ZV;PUENTE VALLECAS;BULEVAR PEÑA GORBEA;;443430,9024;4471858,227;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.665.726;403.954.065
FUE_05-13_0000000121;ZV;PUENTE VALLECAS;PARQUE DE LA CALLE RAFAELA CON CALLE ALMURADIEL;;442949,9487;4470025,754;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.720.753;403.788.657
FUE_05-13_0000000122;ZV;PUENTE VALLECAS;CALLE CONSEJO DE TEVERGA JUNTO A EDIFICIOS;;442767,4199;4470592,503;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.742.764;403.839.587
FUE_05-13_0000000124;ZV;PUENTE VALLECAS;AVENIDA RONDA SUR PARQUE DEL SOTO;;442370,9028;4469995,418;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.788.936;403.785.526
FUE_05-13_0000000125;ZV;PUENTE VALLECAS;AVENIDA RONDA SUR PARQUE DEL SOTO;;442514,2078;4469932,081;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.771.998;403.779.919
FUE_05-13_0000000126;ZV;PUENTE VALLECAS;AVENIDA RONDA SUR JUNTO A VESTUARIOS DEL CAMPO DE FUTBOL.;;442948,0544;4469651,32;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.720.642;403.754.924
FUE_05-13_0000000127;ZV;PUENTE VALLECAS;PARQUE DE LAS VIÑAS PLATAFORMA INFERIOR;JUNTO A PISTAS DEPORTIVAS;442946,25;4470880;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.721.954;40.386.561
FUE_05-13_0000000131;VP;PUENTE VALLECAS;SIERRA CARBONERA Nº 21;;443667,8613;4471583,766;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.637.563;403.929.501
FUE_05-13_0000000132;VP;PUENTE VALLECAS;ARROYO OLIVAR 148;;444481,9467;4471070,385;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.541.198;403.883.799
FUE_05-13_0000000133;VP;PUENTE VALLECAS;MONTE PERDIDO Nº 143 C/V ARROYO DEL OLIVAR;;443786,8283;4471513,67;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.623.484;403.923.266
FUE_05-13_0000000134;VP;PUENTE VALLECAS;PAYASO FOFO 31 C/V DILIGENCIA FTE GARCIA MIRANDA Nº 12;;443725,0016;4470551,816;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.629.919;403.836.575
FUE_05-13_0000000135;VP;PUENTE VALLECAS;MARUJA GARCIA ROMERO FRENTE Nº 86;;444438,44;4472781,92;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.547.818;404.037.955
FUE_05-13_0000000137;VP;PUENTE VALLECAS;CALLE G, Nº 16;;446559,3631;4470546,645;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.296.011;403.837.976
FUE_05-13_0000000138;VP;PUENTE VALLECAS;CONCEJO DE TEVERGA ENTRE Nº 10 Y 14;;442855,3243;4470754,424;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.732.554;403.854.235
FUE_05-13_0000000139;VP;PUENTE VALLECAS;VILLALOBOS 63 JUNTO KIOSCO DE LA ONCE;FUE_05-13_0000000128;444917,8338;4470308,741;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.489.187;403.815.474
FUE_05-13_0000000140;VP;PUENTE VALLECAS;PICOS DE EUROPA Nº 76;;444134,6995;4471715,378;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.582.675;403.941.671
FUE_05-13_0000000141;ZV;PUENTE VALLECAS;SIERRA TOLEDANA Nº 33; CV DOCTOR LOZANO;443973,34;4472666,53;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.602.524;404.027.248
FUE_05-13_0000000142;VP;PUENTE VALLECAS;GARGANTA DE AISA Nº 26;530437;444157,8919;4472724,211;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.580.827;404.032.568
FUE_05-13_0000000148;VP;PUENTE VALLECAS;LUIS BUÑUEL, 4;;443667,8613;4471583,766;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.637.563;403.929.501
FUE_05-13_0000000149;VP;PUENTE VALLECAS;CONDE RODIRGUEZ SAN PEDRO  Nº  29;;442905,7084;4470717,665;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.726.585;403.850.958
FUE_05-13_0000000150;VP;PUENTE VALLECAS;PLAZA DEL CINE  S/N;;444463,8469;4470079,468;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.542.467;403.794.519
FUE_05-13_0000000151;ZV;PUENTE VALLECAS;PLAZA DE SAN DIEGO;C/ JAVIER DE MIGUEL 126;444507,0049;4470657,362;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.537.887;403.846.607
FUE_05-13_0000000152;VP;PUENTE VALLECAS;AV. SAN DIEGO C/V GARCÍA LLAMAS ;;443336,9114;4471250,454;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-3.667.626;403.899.249
FUE_05-13_0000000153;VP;PUENTE VALLECAS;C/ MARUJA GARCIA ROMERO Nº 14;;444334,78;4472631,59;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.559.902;404.024.343
FUE_05-13_0000000154;ZV;PUENTE VALLECAS;ESTEBAN CARROS Nº 80 ;;443966,1129;4468951,394;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.600.108;403.692.561
FAM_02-13_0000000156;ZV;PUENTE VALLECAS;MAQUINILLA 13;;445919,24;4470134,89;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.371.071;403.800.468
FAM_02-13_0000000157;ZV;PUENTE VALLECAS;SIERRA TOLEDANA 1;C/V CAMINO DE VALDERRIBAS;443954,18;4472294,92;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.604.455;403.993.758
FAM_02-13_0000000158;ZV;PUENTE VALLECAS;PEDRO LABORDE 31;PLAZA DE LA CONSTITUCIÓN;444973,85;4470869,78;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.483.072;403.866.053
FB_100005;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;09 · ÁREA DEPORTIVA (B.06);441857,4;4469608,4;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.849.071;403.750.304
FB_100006;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;09 · ÁREA DEPORTIVA (B.06);441848,9;4469500;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.849.974;403.740.533
FB_100007;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;05 · CAMINO PERALES 94 (A.05);441558;4469802,3;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.884.515;403.767.562
FB_100008;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;13 · BOTÁNICO (B.02);441710,2;4470025,1;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.866.791;40.378.774
FB_100009;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;11 · ACCESO ATALAYA (B.04);441837,5;4469717,5;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.851.515;403.760.119
FB_100010;ZV;PUENTE VALLECAS;PARQUE LINEAL DEL MANZANAREES;07 · MONTAÑA (C.01);441891;4469346,8;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.844.875;403.726.761
FUE_05-14_0000000047;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y LUIS DE HOYOS SAINZ, 132 POSTERIOR.;;446071,8304;4472618,517;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;VANDALISMO REITERADO;nov.-19;-36.355.199;404.024.309
FUE_05-14_0000000048;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA LADO DEL COLEGIO. ;;446068,6824;4472517,152;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.355.484;404.015.174
FUE_05-14_0000000050;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÚÑIGA Y AVENIDA DE LOS VINATEROS;;444188,7911;4473494,965;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.577.862;404.102.023
FUE_05-14_0000000051;ZV;MORATALAZ;CALLE CORREGIDOR MENDO DE ZÚÑIGA Y AVENIDA DE LOS VINATEROS;;444246,0907;4473506,897;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.657.112;404.103.136
FUE_05-14_0000000052;ZV;MORATALAZ;CORREGIDOR MENDO DE ZÚÑIGA Nº 24 CON CORREGIDOR DIEGO DE VALDERRÁBANOS;;444107,9625;4473423,553;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.587.325;404.095.535
FUE_05-14_0000000053;ZV;MORATALAZ;PARQUE DEL ALCAMPO AVD DE LOS VINATEROS Y CALLE MACHADO;;443890,0915;4473614,429;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.661.317;404.112.584
FUE_05-14_0000000054;ZV;MORATALAZ;CALLE GARCÍA TAPIA Y C/ CARMEN AMAYA JUNTO A PISTAS DEPORTIVAS;;444319,9203;4473778,62;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.562.656;404.127.664
FUE_05-14_0000000058;ZV;MORATALAZ;ARROYO DE FONTARRÓN, 437 ;JUNTO A INSTITUTOS FELIPE II Y JUANA DE CASTILLA, JUNTO A ZONA INFANTIL.;446065,8868;4471866,538;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.355.262;403.956.562
FUE_05-14_0000000062;ZV;MORATALAZ;PARQUE ARROYO DE FONTARRÓN, CALLE ARROYO DE FONTARRÓN CON ENCOMIENDA DE PALACIOS;;444990,0266;4472411,213;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.482.498;404.004.925
FUE_05-14_0000000064;ZV;MORATALAZ;CALLE MARROQUINA Y AVENIDA DE LOS VINATEROS;;445001,8635;4473257,304;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.481.835;404.081.154
FUE_05-14_0000000065;ZV;MORATALAZ;PARQUE VANDEL I CALLE LUÍS DE HOYOS SAINZ HACIA LA CASETA;;445883,3993;4472945,162;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.377.681;404.053.612
FUE_05-14_0000000066;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS;;446196,6093;4473384,794;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;VANDALISMO REITERADO;nov.-19;-36.341.143;40.409.342
FUE_05-14_0000000067;ZV;MORATALAZ;PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS JUNTO A ZONA INFANTIL;;446274,1523;4473488,611;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;VANDALISMO REITERADO;nov.-19;-36.332.092;404.102.822
FUE_05-14_0000000069;ZV;MORATALAZ;ARROYO DE FONTARRÓN, 389;JUNTO A COLEGIO PÚBLICO ARROYO DE FONTARRÓN;445898,7005;4471789,372;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.374.896;403.949.501
FUE_05-14_0000000070;ZV;MORATALAZ;ARROYO DE FONTARRÓN, 399;JUNTO A COLEGIO PÚBLICO ARROYO DE FONTARRÓN;446047,9168;4471761,612;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.635.729;403.947.097
FUE_05-14_0000000071;ZV;MORATALAZ;PARQUE VANDEL I CALLE LUÍS DE HOYOS SAINZ HACIA FUENTE CARRANTONA;;446029,9631;4472825,697;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.360.309;404.042.945
FUE_05-14_0000000072;ZV;MORATALAZ;PARQUE Z AVENIDA DE LOS VINATEROS JUNTO A CASETA;;445325,2875;4473485,348;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.443.915;404.101.911
FUE_05-14_0000000073;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN JUNTO A CUÑA DE ODONELL;;445730,3257;4473621,754;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.396.297;404.114.464
FUE_05-14_0000000075;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PASEO CENTRAL;;445716,6906;4473542,84;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.397.837;404.107.346
FUE_05-14_0000000076;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN JUNTO A PASEO CENTRAL.;;445725,455;4473482,233;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.396.751;404.101.892
FUE_05-14_0000000077;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PASEO CENTRAL;;445744,8946;4473509,376;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.394.485;40.410.435
FUE_05-14_0000000078;ZV;MORATALAZ;PARQUE CALLE JOSÉ BERGAMIN EN PÉRGOLA;;445787,4894;4473523,322;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;VANDALISMO REITERADO;nov.-19;-36.389.476;404.105.634
FUE_05-14_0000000080;ZV;MORATALAZ;C/ DOCTOR GARCÍA TAPIA CON C/  ARROYO BELINCOSO EN PARQUE DE LOS PINOS;;444651,7666;4473673,896;ETRS89 / UTM  Zona 30N;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;nov.-19;-36.523.455;404.118.451
FUE_05-14_0000000081;ZV;MORATALAZ;ARBORETO DEL CENTRO CULTURAL EL TORITO;RECINTO CERRADO.;445124,7522;4472991,784;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.467.123;404.057.315
FUE_05-14_0000000082;ZV;MORATALAZ;PLAZA DEL CORREGIDOR ALONSO DE AGUILAR ;PARQUE DARWIN, ACCESO;444143,0061;4473070,746;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.582.885;404.063.776
FUE_05-14_0000000083;ZV;MORATALAZ;CALLE  MANUEL MARÍA DE ARRILLAGA  Y AIII JUNTO A CAMPO DE FUTBOL;PARQUE DARWIN, PISTA DEPORTIVA;443819,8762;4473096,021;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.620.987;404.065.835
FUE_05-14_0000000084;ZV;MORATALAZ;C/FUENTE CARRANTONA ENTRE LA CALLE CIUDAD ENCANTADA Y ACCESO A O´DONELL. ANILLO CICLISTA.;;446712,5462;4473677,688;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.280.584;404.120.138
FUE_05-14_0000000085;ZV;MORATALAZ;PARQUE ALCALDE JESÚS PÉREZ QUIJANO;HACIENDA DE PAVONES CON CALLE BRUJAS. ANILLO CICLISTA.;446721,1475;4472256,349;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.278.381;4.039.921
FUE_05-14_0000000087;ZV;MORATALAZ;C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA JUNTO A BAR;;445902,6114;4472374,468;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.374.932;404.002.213
FUE_05-14_0000000090;ZV;MORATALAZ;PARQUE  MARTALA CALLE MOLINA DE SEGURA;;445778,0333;4473303,398;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.390.404;404.085.816
FUE_05-14_0000000091;ZV;MORATALAZ;PARQUE  MARTALA CALLE MOLINA DE SEGURA;;445851,2808;4473108,671;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.381.605;404.068.321
FUE_05-14_0000000092;ZV;MORATALAZ;PARQUE VANDEL II CALLE LUÍS DE HOYOS SAINZ ESQUINA FUENTE CARRANTONA;;446264,9385;4472778,557;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.332.578;404.038.851
FUE_05-14_0000000093;ZV;MORATALAZ;CORREGIDOR DIEGO DE VALDERRABANO, 1;FUENTE EN PARQUE JUNTO A NUDO M30  Y A III EN LA CALLE RAMÓN ARECES;443806,754;4473185,467;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.622.613;404.073.885
FUE_05-14_0000000094;ZV;MORATALAZ;CALLE DE LITUANIA;;443924,5914;4473459,024;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.608.967;404.098.607
FUE_05-14_0000000095;ZV;MORATALAZ;HACIENDA DE PAVONES PARQUE ANFEVI JUNTO A PISTA DE PATINAJE.;;445609,5952;4472662,866;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.409.706;404.028.003
FUE_05-14_0000000096;ZV;MORATALAZ;FÉLIX RODRÍGUEZ DE LA FUENTE 67   ;;444100,5382;4474036,458;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.588.738;404.150.745
FUE_05-14_0000000097;VP;MORATALAZ;ENCOMIENDA DE PALACIOS Nº 190;;445477,97;4472245,93;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-3.642.486;403.990.357
FUE_05-14_0000000098;VP;MORATALAZ;AV. DR. GARCÍA TAPIA Nº 80 O Nº 88.;;444666,78;4473703,13;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.521.711;404.121.095
FUE_05-14_0000000099;ZV;MORATALAZ;C/ FUENTE CARRANTONA 4;POSTERIOR A ENCOMIENDA DE PALACIOS 268;445857,8;4472120,81;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.379.997;403.979.333
FUE_05-14_0000000100;VP;MORATALAZ;PLAZA DEL ENCUENTRO Nº 2;;444719,82;4472941,24;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.514.798;404.052.494
FUE_05-14_0000000101;VP;MORATALAZ;CORREGIDOR JOSE DE PASAMONTE Nº 15;;444946,69;4473506,68;ETRS89 / UTM  Zona 30N;EN SERVICIO;;nov.-19;-36.488.552;404.103.583
