Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Singapore,SGP,2001,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.100975899212132
Singapore,SGP,2000,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.095600521031284
Singapore,SGP,1999,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0982197258809019
Singapore,SGP,1998,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.100723644722433
Singapore,SGP,1997,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.0932443978893711
Singapore,SGP,1996,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.100531172428463
Singapore,SGP,1995,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.100472128720111
Singapore,SGP,1994,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.100407910440857
Singapore,SGP,1993,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.107236164635734
Singapore,SGP,1992,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.112690741864434
Singapore,SGP,1991,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.118939156514491
Singapore,SGP,1990,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.122913097946992
Singapore,SGP,2018,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,48.588082074555
Singapore,SGP,2017,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,49.1075765181494
Singapore,SGP,2016,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,47.6536853859853
Singapore,SGP,2015,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,47.2717330232192
Singapore,SGP,2014,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,48.99947630773
Singapore,SGP,2013,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,48.106829124151
Singapore,SGP,2012,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,49.4520848821675
Singapore,SGP,2011,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,50.5460071883663
Singapore,SGP,2010,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,51.1441885829284
Singapore,SGP,2009,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,46.262758233663
Singapore,SGP,2008,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,46.0524488494316
Singapore,SGP,2007,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,51.3209359120021
Singapore,SGP,2006,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,49.5113918975665
Singapore,SGP,2005,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,46.2430573048399
Singapore,SGP,2004,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,43.2292013988545
Singapore,SGP,2003,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,40.4745416113479
Singapore,SGP,2002,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,39.2082565943855
Singapore,SGP,2001,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,40.3516105877583
Singapore,SGP,2000,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,46.6600799445259
Singapore,SGP,1999,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,48.3644110313609
Singapore,SGP,1998,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,50.6031621980077
Singapore,SGP,1997,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,51.295449800221
Singapore,SGP,1996,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,49.2304557306057
Singapore,SGP,1995,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,50.2309109741238
Singapore,SGP,1994,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,48.0313759509856
Singapore,SGP,1993,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,45.3259852184214
Singapore,SGP,1992,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,46.9651188392553
Singapore,SGP,1991,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,45.6640548940386
Singapore,SGP,1990,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,44.1788375035455
Singapore,SGP,1989,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,43.0251395991639
Singapore,SGP,1988,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,41.926479916334
Singapore,SGP,1987,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,38.8720791559843
Singapore,SGP,1986,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,39.7808228622274
Singapore,SGP,1985,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,41.2269521302468
Singapore,SGP,1984,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,44.3713049669977
Singapore,SGP,1983,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,42.7705275416113
Singapore,SGP,1982,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,39.1953409938213
Singapore,SGP,1981,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,38.0458765369823
Singapore,SGP,1980,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,35.6568119674764
Singapore,SGP,1979,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,35.5817007208709
Singapore,SGP,1978,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,32.5340013018988
Singapore,SGP,1977,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,30.5495507336663
Singapore,SGP,1976,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,30.2442328596579
Singapore,SGP,1975,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,29.390673670035
Singapore,SGP,1974,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.5631972187249
Singapore,SGP,1973,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,25.9165608654706
Singapore,SGP,1972,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,26.3616510298131
Singapore,SGP,2018,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,109470066883.796
Singapore,SGP,2017,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,107132676436.251
Singapore,SGP,2016,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,96739291640.0176
Singapore,SGP,2015,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,92041601657.8923
Singapore,SGP,2014,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,106012776707.418
Singapore,SGP,2013,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,99038103805.9238
Singapore,SGP,2012,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,100794888889.841
Singapore,SGP,2011,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,100215501015.335
Singapore,SGP,2010,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,89391409245.5851
Singapore,SGP,2009,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,56124998893.2955
Singapore,SGP,2008,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,58039119856.9369
Singapore,SGP,2007,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,66494596184.3948
Singapore,SGP,2006,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,50743188294.8725
Singapore,SGP,2005,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,36965072456.0835
Singapore,SGP,2004,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,29402018765.7895
Singapore,SGP,2003,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,22737291695.3269
Singapore,SGP,2002,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,21025531621.4202
Singapore,SGP,2001,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,22187245591.4967
Singapore,SGP,2000,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,31112760364.6183
Singapore,SGP,1999,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,29299463828.6767
Singapore,SGP,1998,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,31707569804.4685
Singapore,SGP,1997,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,39974126210.684
Singapore,SGP,1996,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,35267404407.0594
Singapore,SGP,1995,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,33387978235.9295
Singapore,SGP,1994,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,25634133318.9482
Singapore,SGP,1993,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,18348757770.2461
Singapore,SGP,1992,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,16977322597.1368
Singapore,SGP,1991,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,14087994021.863
Singapore,SGP,1990,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,10720223710.3321
Singapore,SGP,1989,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,8539714234.6544
Singapore,SGP,1988,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,6598307324.71711
Singapore,SGP,1987,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4497650132.62884
Singapore,SGP,1986,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4296709020.58657
Singapore,SGP,1985,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4998541406.72007
Singapore,SGP,1984,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,5956515040.34237
Singapore,SGP,1983,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,4922835799.01009
Singapore,SGP,1982,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,3774963482.15193
Singapore,SGP,1981,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,3223623835.4931
Singapore,SGP,1980,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2519088259.83815
Singapore,SGP,1979,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2151268454.60389
Singapore,SGP,1978,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1509379134.37245
Singapore,SGP,1977,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1209667929.43738
Singapore,SGP,1976,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1190113812.92509
Singapore,SGP,1975,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1100120647.45527
Singapore,SGP,1974,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,882999054.809545
Singapore,SGP,1973,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,650895436.536161
Singapore,SGP,1972,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,514201519.861951
Singapore,SGP,2018,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,32.4463737245851
Singapore,SGP,2017,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,33.9114574045383
Singapore,SGP,2016,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,32.4078559970775
Singapore,SGP,2015,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,32.071569390158
Singapore,SGP,2014,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,34.8842520492297
Singapore,SGP,2013,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,34.0325817438418
Singapore,SGP,2012,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,35.7472605366983
Singapore,SGP,2011,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,37.1509394723547
Singapore,SGP,2010,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,37.6831787402566
Singapore,SGP,2009,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,30.48918264954
Singapore,SGP,2008,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,31.1218403543862
Singapore,SGP,2007,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,37.7419481574566
Singapore,SGP,2006,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,35.0922974827927
Singapore,SGP,2005,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,30.6569958601772
Singapore,SGP,2004,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,27.2046278075905
Singapore,SGP,2003,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,23.9213591549083
Singapore,SGP,2002,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,23.1823612344744
Singapore,SGP,2001,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,24.8751252590797
Singapore,SGP,2000,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,32.5831803254661
Singapore,SGP,1999,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,33.5764271364014
Singapore,SGP,1998,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,36.4484614291915
Singapore,SGP,1997,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,39.1573288051393
Singapore,SGP,1996,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,36.8890031245531
Singapore,SGP,1995,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,37.7495507872366
Singapore,SGP,1994,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,34.7409222507591
Singapore,SGP,1993,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,30.9297764608052
Singapore,SGP,1992,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,32.5476822191313
Singapore,SGP,1991,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,31.4609277754601
Singapore,SGP,1990,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,29.9606960693641
Singapore,SGP,1989,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,28.2023853435974
Singapore,SGP,1988,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,26.3661870557344
Singapore,SGP,1987,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,22.0781013115991
Singapore,SGP,1986,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,23.1095426494707
Singapore,SGP,1985,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,25.8791444676294
Singapore,SGP,1984,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,30.35307803858
Singapore,SGP,1983,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,28.4727717714193
Singapore,SGP,1982,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,24.7153307015187
Singapore,SGP,1981,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,24.1292009625843
Singapore,SGP,1980,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,22.3203206242346
Singapore,SGP,1979,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,23.2262595527043
Singapore,SGP,1978,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,20.1262651980287
Singapore,SGP,1977,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,18.488593397546
Singapore,SGP,1976,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,18.9123306008489
Singapore,SGP,1975,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,19.3534890182336
Singapore,SGP,1974,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,17.3857595449729
Singapore,SGP,1973,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,17.9974184773239
Singapore,SGP,1972,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,18.9414561822193
Singapore,SGP,2018,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,117082583370.017
Singapore,SGP,2017,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,114295604082.711
Singapore,SGP,2016,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,103559683879.226
Singapore,SGP,2015,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,97859177561.9691
Singapore,SGP,2014,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,112522217781.997
Singapore,SGP,2013,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,105276647181.493
Singapore,SGP,2012,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,107352366760.145
Singapore,SGP,2011,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,106423465035.13
Singapore,SGP,2010,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,94777273078.8014
Singapore,SGP,2009,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,59902320492.0584
Singapore,SGP,2008,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,61898064476.7818
Singapore,SGP,2007,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,70486362560.5485
Singapore,SGP,2006,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,53750372863.6379
Singapore,SGP,2005,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,39407605630.1706
Singapore,SGP,2004,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,31602357297.3516
Singapore,SGP,2003,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,24592136736.6611
Singapore,SGP,2002,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,22535023716.3605
Singapore,SGP,2001,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,23660066608.5717
Singapore,SGP,2000,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,32411565180.8211
Singapore,SGP,1999,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,30567427216.1633
Singapore,SGP,1998,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,33139070149.3528
Singapore,SGP,1997,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,41451001000.0321
Singapore,SGP,1996,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,36674407619.0561
Singapore,SGP,1995,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,34759343411.2464
Singapore,SGP,1994,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,26581750463.509
Singapore,SGP,1993,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,19176147375.47
Singapore,SGP,1992,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,18057488232.3577
Singapore,SGP,1991,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,14774842768.591
Singapore,SGP,1990,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,11215009511.0743
Singapore,SGP,2018,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,34.7026850791648
Singapore,SGP,2017,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,36.1787891268002
Singapore,SGP,2016,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,34.6927010252421
Singapore,SGP,2015,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,34.0986830640769
Singapore,SGP,2014,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,37.0262295560725
Singapore,SGP,2013,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,36.1763398453459
Singapore,SGP,2012,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,38.0728930412349
Singapore,SGP,2011,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,39.4522969790206
Singapore,SGP,2010,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,39.9536035071399
Singapore,SGP,2009,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,32.5411639488125
Singapore,SGP,2008,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,33.1910905203306
Singapore,SGP,2007,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,40.00765166226
Singapore,SGP,2006,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,37.1719660850007
Singapore,SGP,2005,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,32.6827116083418
Singapore,SGP,2004,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,29.2405217126545
Singapore,SGP,2003,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,25.8727971276011
Singapore,SGP,2002,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,24.8466992239043
Singapore,SGP,2001,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,26.5263715633071
Singapore,SGP,2000,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,33.943367947457
Singapore,SGP,1999,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,35.0294803574606
Singapore,SGP,1998,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,38.0939986125248
Singapore,SGP,1997,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,40.6040263871134
Singapore,SGP,1996,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,38.3607004823891
Singapore,SGP,1995,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,39.3000615419658
Singapore,SGP,1994,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,36.0251901108447
Singapore,SGP,1993,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,32.3244744483206
Singapore,SGP,1992,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,34.6184968389304
Singapore,SGP,1991,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,32.9947798469432
Singapore,SGP,1990,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,31.3435148794964
Singapore,SGP,2018,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,117351337030.288
Singapore,SGP,2017,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,114547256247.448
Singapore,SGP,2016,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,103792982723.022
Singapore,SGP,2015,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,98099213022.5609
Singapore,SGP,2014,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,112750550313.276
Singapore,SGP,2013,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,105512692190.627
Singapore,SGP,2012,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,107591707704.193
Singapore,SGP,2011,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,106642965067.113
Singapore,SGP,2010,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,94966593246.4758
Singapore,SGP,2009,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,60076480781.0225
Singapore,SGP,2008,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,62067660709.565
Singapore,SGP,2007,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,70639278736.7574
Singapore,SGP,2006,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,53877273445.2746
Singapore,SGP,2005,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,39521743262.5288
Singapore,SGP,2004,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,31702778176.2413
Singapore,SGP,2003,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,24684260615.3477
Singapore,SGP,2002,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,22628056570.0413
Singapore,SGP,2001,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,23750131565.0818
Singapore,SGP,2000,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,32502851423.3508
Singapore,SGP,1999,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,30653135719.1561
Singapore,SGP,1998,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,33226692558.3864
Singapore,SGP,1997,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,41546190417.7837
Singapore,SGP,1996,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,36770519555.2226
Singapore,SGP,1995,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,34848207018.2846
Singapore,SGP,1994,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,26655838012.0185
