COD_VIA,VIA_CLASE,URI,VIA_PAR,VIA_NOMBRE,VIA_NOMBRE_ACENTOS,DISTRITO
905463,CARRETERA,CARRETERADESOMONTES AL PALACIO DE LA REAL QUINTA,DE,SOMONTES AL PALACIO DE LA REAL QUINTA,SOMONTES AL PALACIO DE LA REAL QUINTA,8
727300,CALLE,CALLEDESOMONTIN,DE,SOMONTIN,SOMONTÍN,16
727400,CALLE,CALLEDELSOMORMUJO,DEL,SOMORMUJO,SOMORMUJO,11
727500,PLAZA,PLAZADELSOMORROSTRO,DEL,SOMORROSTRO,SOMORROSTRO,5
905160,CARRETERA,CARRETERADESOMOSAGUAS,DE,SOMOSAGUAS,SOMOSAGUAS,9
2288,CALLE,CALLEDESOMOSIERRA,DE,SOMOSIERRA,SOMOSIERRA,16
727700,CALLE,CALLEDESON BONET,DE,SON BONET,SON BONET,10
727650,CALLE,CALLEDE LOSSONDEOS,DE LOS,SONDEOS,SONDEOS,10
727650,CALLE,CALLEDE LOSSONDEOS,DE LOS,SONDEOS,SONDEOS,19
727800,CALLE,CALLEDESONDICA,DE,SONDICA,SONDICA,10
727801,CALLE,CALLEDESONSECA,DE,SONSECA,SONSECA,11
727900,CALLE,CALLEDESOPELANA,DE,SOPELANA,SOPELANA,9
728000,CALLE,CALLEDESOPETRAN,DE,SOPETRAN,SOPETRÁN,16
728100,CALLE,CALLEDESOR ANGELA DE LA CRUZ,DE,SOR ANGELA DE LA CRUZ,SOR ÁNGELA DE LA CRUZ,6
31000296,CALLE,CALLEDESOR JUANA INES DE LA CRUZ,DE,SOR JUANA INES DE LA CRUZ,SOR JUANA INÉS DE LA CRUZ,8
31000296,CALLE,CALLEDESOR JUANA INES DE LA CRUZ,DE,SOR JUANA INES DE LA CRUZ,SOR JUANA INÉS DE LA CRUZ,9
31001263,GLORIETA,GLORIETADESOR JUSTA DOMINGUEZ DE VIDAURRETA,DE,SOR JUSTA DOMINGUEZ DE VIDAURRETA,SOR JUSTA DOMÍNGUEZ DE VIDAURRETA,4
728200,CALLE,CALLEDESOR MARIA DE AGREDA,DE,SOR MARIA DE AGREDA,SOR MARÍA DE ÁGREDA,15
728300,CALLE,CALLEDELSORBE,DEL,SORBE,SORBE,11
728400,CALLE,CALLEDELSORGO,DEL,SORGO,SORGO,6
728500,CALLE,CALLEDESORIA,DE,SORIA,SORIA,2
905517,CALLE,CALLEDESOROA,DE,SOROA,SOROA,8
728600,CALLE,CALLEDESOROLLA,DE,SOROLLA,SOROLLA,6
728700,CALLE,CALLEDESORT,DE,SORT,SORT,9
728800,CALLE,CALLEDESORZANO,DE,SORZANO,SORZANO,15
31000047,CALLE,CALLEDELSOTAVENTO,DEL,SOTAVENTO,SOTAVENTO,21
728900,CALLE,CALLEDELSOTILLO,DEL,SOTILLO,SOTILLO,16
729050,CAMINO,CAMINODELSOTILLO A FUENCARRAL,DEL,SOTILLO A FUENCARRAL,SOTILLO A FUENCARRAL,8
729050,CAMINO,CAMINODELSOTILLO A FUENCARRAL,DEL,SOTILLO A FUENCARRAL,SOTILLO A FUENCARRAL,8
31003108,CAMINO,CAMINODELSOTO,DEL,SOTO,SOTO,8
729350,CALLE,CALLEDESOTO DEL REAL,DE,SOTO DEL REAL,SOTO DEL REAL,8
729200,CALLE,CALLEDESOTO HIDALGO,DE,SOTO HIDALGO,SOTO HIDALGO,21
729300,AVENIDA,AVENIDADESOTO PALACIOS,DE,SOTO PALACIOS,SOTO PALACIOS,8
729500,CALLE,CALLEDESOTOMAYOR,DE,SOTOMAYOR,SOTOMAYOR,7
31000316,CALLE,CALLEDELSOUS DE PLATA,DEL,SOUS DE PLATA,SOUS DE PLATA,11
31001854,CALLE,CALLEDESOUTELO DE MONTES,DE,SOUTELO DE MONTES,SOUTELO DE MONTES,18
729600,AVENIDA,AVENIDADESTUYCK,DE,STUYCK,STUYCK,5
729700,CALLE,CALLEDESUANCES,DE,SUANCES,SUANCES,13
729900,CALLE,CALLEDESUAREZ GARCIA,DE,SUAREZ GARCIA,SUÁREZ GARCÍA,20
2271,CALLE,CALLEDESUCRE,DE,SUCRE,SUCRE,16
2442,CALLE,CALLEDESUECIA,DE,SUECIA,SUECIA,20
31000326,CALLE,CALLEDELSUELDO,DEL,SUELDO,SUELDO,11
730100,CALLE,CALLEDESUERO DE QUIÑONES,DE,SUERO DE QUIÑONES,SUERO DE QUIÑONES,5
730300,CAMINO,CAMINODE LASUERTE,DE LA,SUERTE,SUERTE,18
31001797,CALLE,CALLEDE LASSUERTES DE LA VILLA,DE LAS,SUERTES DE LA VILLA,SUERTES DE LA VILLA,19
31001797,CALLE,CALLEDE LASSUERTES DE LA VILLA,DE LAS,SUERTES DE LA VILLA,SUERTES DE LA VILLA,19
31000376,PLAZA,PLAZADE LASSUFRAGISTAS,DE LAS,SUFRAGISTAS,SUFRAGISTAS,17
730500,CALLE,CALLEDESUINTILA,DE,SUINTILA,SUINTILA,11
31000396,PLAZA,PLAZADE LASUITE,DE LA,SUITE,SUITE,10
2461,CALLE,CALLEDESUIZA,DE,SUIZA,SUIZA,20
730600,CALLE,CALLEDELSULFATO,DEL,SULFATO,SULFATO,17
731000,RONDA,RONDASUR,,SUR,SUR,13
731000,RONDA,RONDASUR,,SUR,SUR,15
31002061,AVENIDA,AVENIDASUR DEL AEROPUERTO DE BARAJAS,,SUR DEL AEROPUERTO DE BARAJAS,SUR DEL AEROPUERTO DE BARAJAS,21
731100,PLAZA,PLAZADESURATA,DE,SURATA,SURATA,16
731600,CALLE,CALLEDETABARA,DE,TABARA,TABARA,20
2551,CALLE,CALLEDETABATINGA,DE,TABATINGA,TABATINGA,20
731700,CALLE,CALLEDE LASTABERNILLAS,DE LAS,TABERNILLAS,TABERNILLAS,1
731800,CALLE,CALLEDETABLADA,DE,TABLADA,TABLADA,6
731900,CALLE,CALLEDETABURIENTE,DE,TABURIENTE,TABURIENTE,15
732100,CALLE,CALLEDETACONERA,DE,TACONERA,TACONERA,12
732300,CALLE,CALLEDE LATAHONA,DE LA,TAHONA,TAHONA,5
732400,CALLE,CALLEDE LATAHONA DE LAS DESCALZAS,DE LA,TAHONA DE LAS DESCALZAS,TAHONA DE LAS DESCALZAS,1
732500,CALLE,CALLEDETAIVILLA,DE,TAIVILLA,TAIVILLA,17
732600,CALLE,CALLEDELTAJO,DEL,TAJO,TAJO,5
732700,CALLE,CALLEDETAJOS ALTOS,DE,TAJOS ALTOS,TAJOS ALTOS,13
732800,CALLE,CALLEDELTAJUÑA,DEL,TAJUÑA,TAJUÑA,10
732800,CALLE,CALLEDELTAJUÑA,DEL,TAJUÑA,TAJUÑA,10
732900,CALLE,CALLEDELTAJUYA,DEL,TAJUYA,TAJUYA,15
31000606,CALLE,CALLEDETALAMANCA DEL JARAMA,DE,TALAMANCA DEL JARAMA,TALAMANCA DEL JARAMA,18
733000,CALLE,CALLEDETALAVERA,DE,TALAVERA,TALAVERA,5
733050,CALLE,CALLEDETALAYUELA,DE,TALAYUELA,TALAYUELA,10
31000006,CALLE,CALLEDELTALBOT,DEL,TALBOT,TALBOT,12
733060,CALLE,CALLEDELTALCO,DEL,TALCO,TALCO,17
2887,AVENIDA,AVENIDADELTALGO,DEL,TALGO,TALGO,9
733200,CALLE,CALLEDETALIA,DE,TALIA,TALÍA,20
733400,CALLE,CALLEDETALISIO,DE,TALISIO,TALISIO,15
733500,CAMINO,CAMINODE LOSTALLERES,DE LOS,TALLERES,TALLERES,18
733450,PASEO,PASEODE LOSTALLERES,DE LOS,TALLERES,TALLERES,17
733450,PASEO,PASEODE LOSTALLERES,DE LOS,TALLERES,TALLERES,17
733600,CALLE,CALLEDE LOSTALLISTAS,DE LOS,TALLISTAS,TALLISTAS,20
733700,CALLE,CALLEDETAMAJON,DE,TAMAJON,TAMAJÓN,9
733800,CALLE,CALLEDETAMALAMEQUE,DE,TAMALAMEQUE,TAMALAMEQUE,16
1825,CALLE,CALLEDELTAMARICE,DEL,TAMARICE,TAMARICE,10
877,CALLE,CALLEDELTAMARINDO,DEL,TAMARINDO,TAMARINDO,2
733900,CALLE,CALLEDETAMAYO Y BAUS,DE,TAMAYO Y BAUS,TAMAYO Y BAUS,1
734000,CALLE,CALLEDELTAMBRE,DEL,TAMBRE,TAMBRE,5
734100,CALLE,CALLEDETAMINACA,DE,TAMINACA,TAMINACA,16
2540,CALLE,CALLEDETAMPICO,DE,TAMPICO,TAMPICO,20
734200,CALLE,CALLEDETANGER,DE,TANGER,TÁNGER,13
734300,CALLE,CALLEDETANTALIS,DE,TANTALIS,TANTALIS,16
734400,CALLE,CALLEDELTANTALO,DEL,TANTALO,TÁNTALO,17
734500,CALLE,CALLEDETAORO,DE,TAORO,TAORO,15
734550,CALLE,CALLEDETAPIA DE CASARIEGO,DE,TAPIA DE CASARIEGO,TAPIA DE CASARIEGO,9
905407,CAMINO,CAMINODE LATAPIA DE EL PARDO,DE LA,TAPIA DE EL PARDO,TAPIA DE EL PARDO,8
905224,CARRETERA,CARRETERADE LATAPIA DE LA CASA DE CAMPO,DE LA,TAPIA DE LA CASA DE CAMPO,TAPIA DE LA CASA DE CAMPO,9
905224,CARRETERA,CARRETERADE LATAPIA DE LA CASA DE CAMPO,DE LA,TAPIA DE LA CASA DE CAMPO,TAPIA DE LA CASA DE CAMPO,10
31003018,CAMINO,CAMINODE LATAPIA DE TIERRA,DE LA,TAPIA DE TIERRA,TAPIA DE TIERRA,8
734580,CALLE,CALLEDE LATAPICERIA,DE LA,TAPICERIA,TAPICERÍA,20
734700,CALLE,CALLEDE LATAQUIGRAFIA,DE LA,TAQUIGRAFIA,TAQUIGRAFÍA,20
734800,CALLE,CALLEDETARAZONA,DE,TARAZONA,TARAZONA,10
734900,CALLE,CALLEDETARDAJOS,DE,TARDAJOS,TARDAJOS,8
735000,CALLE,CALLEDETARDOBISPO,DE,TARDOBISPO,TARDOBISPO,20
735100,CALLE,CALLEDETARIFA,DE,TARIFA,TARIFA,11
735300,PLAZA,PLAZADETARIFA,DE,TARIFA,TARIFA,11
735400,CALLE,CALLEDETARRAGONA,DE,TARRAGONA,TARRAGONA,2
735500,CALLE,CALLEDETARRASA,DE,TARRASA,TARRASA,12
735975,CALLE,CALLEDETAURO,DE,TAURO,TAURO,8
735975,CALLE,CALLEDETAURO,DE,TAURO,TAURO,21
735900,PLAZA,PLAZADETAUSTE,DE,TAUSTE,TAUSTE,10
736000,CALLE,CALLEDETAVIRA,DE,TAVIRA,TAVIRA,11
355051,CALLE,CALLEDELTE,DEL,TE,TÉ,9
905180,CALLE,CALLEDELTEATRO,DEL,TEATRO,TEATRO,9
736100,CALLE,CALLEDETEBA,DE,TEBA,TEBA,12
31001638,PLAZA,PLAZADE LATECNOLOGIA,DE LA,TECNOLOGIA,TECNOLOGÍA,13
2549,CALLE,CALLEDETEGUCIGALPA,DE,TEGUCIGALPA,TEGUCIGALPA,20
736200,CALLE,CALLEDELTEJADILLO,DEL,TEJADILLO,TEJADILLO,9
736350,CAMINO,CAMINODELTEJAR,DEL,TEJAR,TEJAR,8
736350,CAMINO,CAMINODELTEJAR,DEL,TEJAR,TEJAR,8
737600,CALLE,CALLEDELTEJAR DE LA PASTORA,DEL,TEJAR DE LA PASTORA,TEJAR DE LA PASTORA,13
201100,CALLE,CALLEDE LOSTEJARES,DE LOS,TEJARES,TEJARES,11
737900,CALLE,CALLEDE LOSTEJEDORES,DE LOS,TEJEDORES,TEJEDORES,20
870,CALLE,CALLEDELTEJO,DEL,TEJO,TEJO,2
738000,CALLE,CALLEDE LOSTELARES,DE LOS,TELARES,TELARES,20
905219,CARRETERA,CARRETERADELTELEFERICO,DEL,TELEFERICO,TELEFÉRICO,9
31001823,CALLE,CALLEDELTELEFERICO DE LAS CANTERAS,DEL,TELEFERICO DE LAS CANTERAS,TELEFÉRICO DE LAS CANTERAS,19
1140,CAMINO,CAMINODELTELEFONO,DEL,TELEFONO,TELÉFONO,8
738100,CALLE,CALLEDE LATELEGRAFIA,DE LA,TELEGRAFIA,TELEGRAFÍA,11
738200,CALLE,CALLEDETELEMACO,DE,TELEMACO,TELÉMACO,20
738300,CALLE,CALLEDETELLEZ,DE,TELLEZ,TÉLLEZ,3
738500,CALLE,CALLEDETEMBLEQUE,DE,TEMBLEQUE,TEMBLEQUE,10
738600,PLAZA,PLAZADE LOSTEMPLARIOS,DE LOS,TEMPLARIOS,TEMPLARIOS,16
2770,CALLE,CALLEDELTEMPLO,DEL,TEMPLO,TEMPLO,14
738700,CALLE,CALLEDETENERIFE,DE,TENERIFE,TENERIFE,6
738800,CALLE,CALLEDELTENIENTE COMPAIRED,DEL,TENIENTE COMPAIRED,TENIENTE COMPAIRED,12
738900,CALLE,CALLEDELTENIENTE CORONEL NOREÑA,DEL,TENIENTE CORONEL NOREÑA,TENIENTE CORONEL NOREÑA,2
738725,PLAZA,PLAZADELTENIENTE DE ALCALDE PEREZ PILLADO,DEL,TENIENTE DE ALCALDE PEREZ PILLADO,TENIENTE DE ALCALDE PÉREZ PILLADO,7
739100,CALLE,CALLEDELTENIENTE MUÑOZ DIAZ,DEL,TENIENTE MUÑOZ DIAZ,TENIENTE MUÑOZ DÍAZ,13
739200,CALLE,CALLEDELTENIENTE OCHOA OLALLA,DEL,TENIENTE OCHOA OLALLA,TENIENTE OCHOA OLALLA,11
739300,CALLE,CALLEDETEOBALDO,DE,TEOBALDO,TEOBALDO,11
739500,CALLE,CALLEDETEODOREDO,DE,TEODOREDO,TEODOREDO,11
31001781,CALLE,CALLEDETEODORO DE ANASAGASTI Y ALGAN,DE,TEODORO DE ANASAGASTI Y ALGAN,TEODORO DE ANASAGASTI Y ALGÁN,19
31001781,CALLE,CALLEDETEODORO DE ANASAGASTI Y ALGAN,DE,TEODORO DE ANASAGASTI Y ALGAN,TEODORO DE ANASAGASTI Y ALGÁN,19
739675,AVENIDA,AVENIDATERCERA,,TERCERA,TERCERA,20
739600,CALLE,CALLETERCERA,,TERCERA,TERCERA,5
739800,CALLE,CALLEDELTERCIO,DEL,TERCIO,TERCIO,11
739900,CALLE,CALLEDETERESA CABARRUS,DE,TERESA CABARRUS,TERESA CABARRÚS,11
31000591,CALLE,CALLEDETERESA CLARAMUNT,DE,TERESA CLARAMUNT,TERESA CLARAMUNT,8
740000,CALLE,CALLEDETERESA LOPEZ VALCARCEL,DE,TERESA LOPEZ VALCARCEL,TERESA LÓPEZ VALCÁRCEL,2
740100,CALLE,CALLEDETERESA MAROTO,DE,TERESA MAROTO,TERESA MAROTO,13
740150,CALLE,CALLEDETERESA OROZCO,DE,TERESA OROZCO,TERESA OROZCO,9
740200,CALLE,CALLEDETERESITA GONZALEZ QUEVEDO,DE,TERESITA GONZALEZ QUEVEDO,TERESITA GONZÁLEZ QUEVEDO,6
740200,CALLE,CALLEDETERESITA GONZALEZ QUEVEDO,DE,TERESITA GONZALEZ QUEVEDO,TERESITA GONZÁLEZ QUEVEDO,6
740300,CALLE,CALLEDE LATERNERA,DE LA,TERNERA,TERNERA,1
740500,CALLE,CALLEDETERRIENTE,DE,TERRIENTE,TERRIENTE,17
997,CALLE,CALLEDE LATERTULIA,DE LA,TERTULIA,TERTULIA,17
740600,CALLE,CALLEDETERUEL,DE,TERUEL,TERUEL,6
740800,CALLE,CALLEDETESEO,DE,TESEO,TESEO,20
740900,CALLE,CALLEDELTESORO,DEL,TESORO,TESORO,1
741000,CALLE,CALLEDETETUAN,DE,TETUAN,TETUÁN,1
741100,CALLE,CALLEDETEUDIS,DE,TEUDIS,TEUDIS,11
741200,CALLE,CALLEDETHADER,DE,THADER,THADER,11
31000312,CALLE,CALLEDELTHALER,DEL,THALER,THALER,11
894,CALLE,CALLEDELTIBERIADES,DEL,TIBERIADES,TIBERÍADES,16
31000415,CALLE,CALLEDELTIBURON,DEL,TIBURON,TIBURÓN,12
741450,CALLE,CALLEDETIEDRA,DE,TIEDRA,TIEDRA,18
2220,CALLE,CALLEDETIEMPOS MODERNOS,DE,TIEMPOS MODERNOS,TIEMPOS MODERNOS,13
2793,PASEO,PASEODETIERRA DE MELIDE,DE,TIERRA DE MELIDE,TIERRA DE MELIDE,8
741600,CALLE,CALLEDE LATIERRUCA,DE LA,TIERRUCA,TIERRUCA,13
741650,CALLE,CALLEDELTIFON,DEL,TIFON,TIFÓN,21
1911,CALLE,CALLEDETIJOLA,DE,TIJOLA,TIJOLA,16
2272,CALLE,CALLEDETIJUANA,DE,TIJUANA,TIJUANA,16
741700,CALLE,CALLEDE LOSTILOS,DE LOS,TILOS,TILOS,5
31001628,PASEO,PASEODE LOSTILOS,DE LOS,TILOS,TILOS,8
2619,CALLE,CALLEDETIMANFAYA,DE,TIMANFAYA,TIMANFAYA,14
31000358,CALLE,CALLEDE LOSTIMBALES,DE LOS,TIMBALES,TIMBALES,10
31000358,CALLE,CALLEDE LOSTIMBALES,DE LOS,TIMBALES,TIMBALES,10
741800,CALLE,CALLEDELTIMON,DEL,TIMON,TIMÓN,21
742000,CALLE,CALLEDETIMOTEO DOMINGO,DE,TIMOTEO DOMINGO,TIMOTEO DOMINGO,15
742100,CALLE,CALLEDETIMOTEO MARTIN,DE,TIMOTEO MARTIN,TIMOTEO MARTÍN,18
742110,CALLE,CALLEDETIMOTEO PEREZ RUBIO,DE,TIMOTEO PEREZ RUBIO,TIMOTEO PÉREZ RUBIO,13
742111,CALLE,CALLEDE LATINAJA,DE LA,TINAJA,TINAJA,9
742200,CALLE,CALLEDETINAJO,DE,TINAJO,TINAJO,15
742300,CALLE,CALLEDELTINAMUS,DEL,TINAMUS,TINAMÚS,11
2252,CALLE,CALLEDETINEO,DE,TINEO,TINEO,18
742400,CALLE,CALLEDE LASTINTAS,DE LAS,TINTAS,TINTAS,11
2902,CALLE,CALLEDETINTIN Y MILU,DE,TINTIN Y MILU,TINTÍN Y MILÚ,21
742500,CALLE,CALLEDE LOSTINTOREROS,DE LOS,TINTOREROS,TINTOREROS,1
742500,CALLE,CALLEDE LOSTINTOREROS,DE LOS,TINTOREROS,TINTOREROS,1
742600,CALLE,CALLEDETIRAJANA,DE,TIRAJANA,TIRAJANA,15
742700,CALLE,CALLEDETIRMA,DE,TIRMA,TIRMA,15
905250,CAMINO,CAMINODELTIRO,DEL,TIRO,TIRO,19
905250,CAMINO,CAMINODELTIRO,DEL,TIRO,TIRO,19
742900,PLAZA,PLAZADETIRSO DE MOLINA,DE,TIRSO DE MOLINA,TIRSO DE MOLINA,1
743000,CALLE,CALLEDETIRVIA,DE,TIRVIA,TIRVIA,9
743100,CALLE,CALLEDETISCAR,DE,TISCAR,TISCAR,13
31000407,CALLE,CALLEDETITAN,DE,TITAN,TITÁN,2
743200,CALLE,CALLEDETITANIA,DE,TITANIA,TITANIA,15
743200,CALLE,CALLEDETITANIA,DE,TITANIA,TITANIA,16
2912,CALLE,CALLEDELTITANIO,DEL,TITANIO,TITANIO,19
2110,GLORIETA,GLORIETADE LOSTITERES,DE LOS,TITERES,TÍTERES,3
2110,GLORIETA,GLORIETADE LOSTITERES,DE LOS,TITERES,TÍTERES,3
743300,CALLE,CALLEDETITULCIA,DE,TITULCIA,TITULCIA,3
31001656,PLAZA,PLAZADE LASTIZAS,DE LAS,TIZAS,TIZAS,12
743400,CALLE,CALLEDETIZIANO,DE,TIZIANO,TIZIANO,6
2552,CALLE,CALLEDETOBAGO,DE,TOBAGO,TOBAGO,20
743600,CALLE,CALLEDETOLEDO,DE,TOLEDO,TOLEDO,1
743600,CALLE,CALLEDETOLEDO,DE,TOLEDO,TOLEDO,1
743600,CALLE,CALLEDETOLEDO,DE,TOLEDO,TOLEDO,1
743600,CALLE,CALLEDETOLEDO,DE,TOLEDO,TOLEDO,2
743600,CALLE,CALLEDETOLEDO,DE,TOLEDO,TOLEDO,2
743800,RONDA,RONDADETOLEDO,DE,TOLEDO,TOLEDO,1
743800,RONDA,RONDADETOLEDO,DE,TOLEDO,TOLEDO,2
31001790,CALLE,CALLEDE LATOLERANCIA,DE LA,TOLERANCIA,TOLERANCIA,19
743900,CALLE,CALLEDETOLIMA,DE,TOLIMA,TOLIMA,16
744000,CALLE,CALLEDETOLOSA,DE,TOLOSA,TOLOSA,12
744100,CALLE,CALLEDETOLU,DE,TOLU,TOLÚ,16
744200,CALLE,CALLEDETOMAS APARICIO,DE,TOMAS APARICIO,TOMÁS APARICIO,16
744250,CALLE,CALLEDETOMAS BORRAS,DE,TOMAS BORRAS,TOMÁS BORRÁS,2
744300,CALLE,CALLEDETOMAS BRETON,DE,TOMAS BRETON,TOMÁS BRETÓN,2
744500,CALLE,CALLEDETOMAS ESTEBAN,DE,TOMAS ESTEBAN,TOMÁS ESTEBAN,13
744600,CALLE,CALLEDETOMAS GARCIA,DE,TOMAS GARCIA,TOMÁS GARCÍA,13
744700,CALLE,CALLEDETOMAS LEONOR,DE,TOMAS LEONOR,TOMÁS LEONOR,12
744800,CALLE,CALLEDETOMAS LOPEZ,DE,TOMAS LOPEZ,TOMÁS LÓPEZ,4
476800,CALLE,CALLEDETOMAS MEABE,DE,TOMAS MEABE,TOMÁS MEABE,11
476800,CALLE,CALLEDETOMAS MEABE,DE,TOMAS MEABE,TOMÁS MEABE,11
745150,CALLE,CALLEDETOMAS REDONDO,DE,TOMAS REDONDO,TOMÁS REDONDO,16
745150,CALLE,CALLEDETOMAS REDONDO,DE,TOMAS REDONDO,TOMÁS REDONDO,16
900090,CALLE,CALLEDETOMAS SANZ,DE,TOMAS SANZ,TOMÁS SANZ,9
745300,CALLE,CALLEDETOMASA RUIZ,DE,TOMASA RUIZ,TOMASA RUIZ,11
905708,CAMINO,CAMINODE LOSTOMATEROS,DE LOS,TOMATEROS,TOMATEROS,18
745500,CALLE,CALLEDETOMELLOSO,DE,TOMELLOSO,TOMELLOSO,12
31000021,CALLE,CALLEDELTOMILLAR,DEL,TOMILLAR,TOMILLAR,21
745501,CALLE,CALLEDELTOMILLO,DEL,TOMILLO,TOMILLO,9
745600,CALLE,CALLEDELTOPACIO,DEL,TOPACIO,TOPACIO,17
745700,CALLE,CALLEDETOPETE,DE,TOPETE,TOPETE,6
2816,CALLE,CALLEDETOQUES,DE,TOQUES,TOQUES,8
745800,CALLE,CALLEDELTORCAL,DEL,TORCAL,TORCAL,12
745900,CALLE,CALLEDETORDEGRILLOS,DE,TORDEGRILLOS,TORDEGRILLOS,17
746000,CALLE,CALLEDETORDESILLAS,DE,TORDESILLAS,TORDESILLAS,11
746100,CALLE,CALLEDELTORDO,DEL,TORDO,TORDO,11
897,CALLE,CALLEDETORDOMAR,DE,TORDOMAR,TORDOMAR,16
31000378,CALLE,CALLEDETORENO,DE,TORENO,TORENO,16
746400,CALLE,CALLEDELTORERO,DEL,TORERO,TORERO,12
746500,AVENIDA,AVENIDADE LOSTOREROS,DE LOS,TOREROS,TOREROS,4
746800,CALLE,CALLEDETORIJA,DE,TORIJA,TORIJA,1
747000,CALLE,CALLEDELTORMES,DEL,TORMES,TORMES,5
747075,CALLE,CALLEDELTORNADO,DEL,TORNADO,TORNADO,21
747100,CALLE,CALLEDE LATORNILLERIA,DE LA,TORNILLERIA,TORNILLERÍA,20
747200,CALLE,CALLEDELTORO,DEL,TORO,TORO,1
747300,CALLE,CALLEDE LATORONGA,DE LA,TORONGA,TORONGA,16
905223,RONDA,RONDADE LOSTOROS,DE LOS,TOROS,TOROS,9
747500,CALLE,CALLEDETORPEDERO TUCUMAN,DE,TORPEDERO TUCUMAN,TORPEDERO TUCUMÁN,5
747510,CALLE,CALLEDETORQUEMADA,DE,TORQUEMADA,TORQUEMADA,16
905204,CALLE,CALLEDE LATORRE,DE LA,TORRE,TORRE,9
1952,CAMINO,CAMINODE LATORRE,DE LA,TORRE,TORRE,9
1952,CAMINO,CAMINODE LATORRE,DE LA,TORRE,TORRE,9
747800,CALLE,CALLEDETORRE ARIAS,DE,TORRE ARIAS,TORRE ARIAS,20
2274,CALLE,CALLEDETORRE DE DON MIGUEL,DE,TORRE DE DON MIGUEL,TORRE DE DON MIGUEL,18
2652,CALLE,CALLEDETORRE DE JUAN ABAD,DE,TORRE DE JUAN ABAD,TORRE DE JUAN ABAD,18
31000271,PLAZA,PLAZADE LATORRE DEL ORO,DE LA,TORRE DEL ORO,TORRE DEL ORO,12
747950,CALLE,CALLEDETORREADRADA,DE,TORREADRADA,TORREADRADA,9
748000,CALLE,CALLEDETORREBELEÑA,DE,TORREBELEÑA,TORREBELEÑA,8
905706,CAMINO,CAMINODE LATORRECILLA,DE LA,TORRECILLA,TORRECILLA,18
905217,PASEO,PASEODE LATORRECILLA,DE LA,TORRECILLA,TORRECILLA,9
748200,CALLE,CALLEDE LATORRECILLA DEL LEAL,DE LA,TORRECILLA DEL LEAL,TORRECILLA DEL LEAL,1
748300,CALLE,CALLEDE LATORRECILLA DEL PUERTO,DE LA,TORRECILLA DEL PUERTO,TORRECILLA DEL PUERTO,15
2648,CALLE,CALLEDETORREDONJIMENO,DE,TORREDONJIMENO,TORREDONJIMENO,18
748400,CALLE,CALLEDETORREGALINDO,DE,TORREGALINDO,TORREGALINDO,5
748500,CALLE,CALLEDETORREGROSA,DE,TORREGROSA,TORREGROSA,16
31001828,CALLE,CALLEDETORREJON DE LA CALZADA,DE,TORREJON DE LA CALZADA,TORREJÓN DE LA CALZADA,19
748600,CALLE,CALLEDETORRELAGUNA,DE,TORRELAGUNA,TORRELAGUNA,15
748600,CALLE,CALLEDETORRELAGUNA,DE,TORRELAGUNA,TORRELAGUNA,15
748600,CALLE,CALLEDETORRELAGUNA,DE,TORRELAGUNA,TORRELAGUNA,15
31003007,CAMINO,CAMINODETORRELAPARADA,DE,TORRELAPARADA,TORRELAPARADA,8
905613,CARRETERA,CARRETERADETORRELAPARADA,DE,TORRELAPARADA,TORRELAPARADA,8
905613,CARRETERA,CARRETERADETORRELAPARADA,DE,TORRELAPARADA,TORRELAPARADA,8
748700,CALLE,CALLEDETORRELARA,DE,TORRELARA,TORRELARA,5
748800,PLAZA,PLAZADETORRELODONES,DE,TORRELODONES,TORRELODONES,5
905584,CARRETERA,CARRETERADETORRELODONES A EL PARDO POR NAVACHESCAS,DE,TORRELODONES A EL PARDO POR NAVACHESCAS,TORRELODONES A EL PARDO POR NAVACHESCAS,8
748950,CALLE,CALLEDETORREMOLINOS,DE,TORREMOLINOS,TORREMOLINOS,13
792,CALLE,CALLEDETORREPEROGIL,DE,TORREPEROGIL,TORREPEROGIL,13
749100,CALLE,CALLEDETORRES,DE,TORRES,TORRES,6
749200,CALLE,CALLEDETORRES MIRANDA,DE,TORRES MIRANDA,TORRES MIRANDA,2
907,CALLE,CALLEDETORRESANDINO,DE,TORRESANDINO,TORRESANDINO,16
749375,CALLE,CALLEDETORREVIEJA,DE,TORREVIEJA,TORREVIEJA,17
749400,CALLE,CALLEDETORRIJOS,DE,TORRIJOS,TORRIJOS,6
749500,CALLE,CALLEDETORROX,DE,TORROX,TORROX,12
31000207,CALLE,CALLEDE LATORTA,DE LA,TORTA,TORTA,11
749700,CALLE,CALLEDETORTAJADA,DE,TORTAJADA,TORTAJADA,17
749800,CALLE,CALLEDE LATORTOLA,DE LA,TORTOLA,TÓRTOLA,11
749900,CALLE,CALLEDETORTOSA,DE,TORTOSA,TORTOSA,2
2572,CALLE,CALLEDETOSCANA,DE,TOSCANA,TOSCANA,20
789,CALLE,CALLEDETOSSA,DE,TOSSA,TOSSA,13
750200,CALLE,CALLEDETOTANA,DE,TOTANA,TOTANA,16
1901,CALLE,CALLEDETOTANES,DE,TOTANES,TOTANES,17
750300,CALLE,CALLEDE LATOTUMA,DE LA,TOTUMA,TOTUMA,16
750600,CALLE,CALLEDETRACIA,DE,TRACIA,TRACIA,20
750700,CALLE,CALLEDETRAFALGAR,DE,TRAFALGAR,TRAFALGAR,7
