vidrio_municipio_nombre,wikidata:vidrio_municipio_nombre,vidrio_año,vidrio_indicador_descripcion,vidrio_indicador_unidades,vidrio_indicador_valor
Perales de Tajuña,https://www.wikidata.org/wiki/Q1772182,2013,vidrio recogido,kg,36050
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2013,habitantes,número,798
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2013,contenedores,unidades,5
Pezuela de las Torres,https://www.wikidata.org/wiki/Q1772226,2013,vidrio recogido,kg,8602
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2013,habitantes,número,210
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2013,contenedores,unidades,4
Pinilla del Valle,https://www.wikidata.org/wiki/Q1980517,2013,vidrio recogido,kg,5978
Pinto,https://www.wikidata.org/wiki/Q909718,2013,habitantes,número,46870
Pinto,https://www.wikidata.org/wiki/Q909718,2013,contenedores,unidades,144
Pinto,https://www.wikidata.org/wiki/Q909718,2013,vidrio recogido,kg,505319
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2013,habitantes,número,176
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2013,contenedores,unidades,9
Piñuécar-Gandullas,https://www.wikidata.org/wiki/Q579372,2013,vidrio recogido,kg,4466
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2013,habitantes,número,84474
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2013,contenedores,unidades,205
Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,2013,vidrio recogido,kg,1100830
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2013,habitantes,número,1052
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2013,contenedores,unidades,8
Pozuelo del Rey,https://www.wikidata.org/wiki/Q1751919,2013,vidrio recogido,kg,9952
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2013,habitantes,número,126
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2013,contenedores,unidades,9
Prádena del Rincón,https://www.wikidata.org/wiki/Q2046216,2013,vidrio recogido,kg,7357
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2013,habitantes,número,96
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2013,contenedores,unidades,3
Puebla de la Sierra,https://www.wikidata.org/wiki/Q1980510,2013,vidrio recogido,kg,1693
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2013,habitantes,número,648
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2013,contenedores,unidades,12
Puentes Viejas,https://www.wikidata.org/wiki/Q1980527,2013,vidrio recogido,kg,24322
Quijorna,https://www.wikidata.org/wiki/Q1915141,2013,habitantes,número,3190
Quijorna,https://www.wikidata.org/wiki/Q1915141,2013,contenedores,unidades,14
Quijorna,https://www.wikidata.org/wiki/Q1915141,2013,vidrio recogido,kg,33553
Rascafría,https://www.wikidata.org/wiki/Q985042,2013,habitantes,número,1893
Rascafría,https://www.wikidata.org/wiki/Q985042,2013,contenedores,unidades,29
Rascafría,https://www.wikidata.org/wiki/Q985042,2013,vidrio recogido,kg,77327
Redueña,https://www.wikidata.org/wiki/Q939207,2013,habitantes,número,284
Redueña,https://www.wikidata.org/wiki/Q939207,2013,contenedores,unidades,2
Redueña,https://www.wikidata.org/wiki/Q939207,2013,vidrio recogido,kg,1807
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2013,habitantes,número,696
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2013,contenedores,unidades,5
Ribatejada,https://www.wikidata.org/wiki/Q1647102,2013,vidrio recogido,kg,14969
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2013,habitantes,número,78133
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2013,contenedores,unidades,255
Rivas-Vaciamadrid,https://www.wikidata.org/wiki/Q644481,2013,vidrio recogido,kg,794214
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2013,habitantes,número,102
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2013,contenedores,unidades,5
Robledillo de la Jara,https://www.wikidata.org/wiki/Q1980536,2013,vidrio recogido,kg,4722
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2013,habitantes,número,4137
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2013,contenedores,unidades,25
Robledo de Chavela,https://www.wikidata.org/wiki/Q734136,2013,vidrio recogido,kg,61362
Robregordo,https://www.wikidata.org/wiki/Q1772196,2013,habitantes,número,60
Robregordo,https://www.wikidata.org/wiki/Q1772196,2013,contenedores,unidades,4
Robregordo,https://www.wikidata.org/wiki/Q1772196,2013,vidrio recogido,kg,3009
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2013,habitantes,número,91806
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2013,contenedores,unidades,351
Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,2013,vidrio recogido,kg,1085832
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2013,habitantes,número,484
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2013,contenedores,unidades,3
Rozas de Puerto Real,https://www.wikidata.org/wiki/Q770499,2013,vidrio recogido,kg,3995
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2013,habitantes,número,12955
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2013,contenedores,unidades,64
San Agustín del Guadalix,https://www.wikidata.org/wiki/Q985045,2013,vidrio recogido,kg,263845
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2013,habitantes,número,41226
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2013,contenedores,unidades,116
San Fernando de Henares,https://www.wikidata.org/wiki/Q842211,2013,vidrio recogido,kg,434122
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2013,habitantes,número,18495
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2013,contenedores,unidades,185
San Lorenzo de El Escorial,https://www.wikidata.org/wiki/Q371748,2013,vidrio recogido,kg,208076
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2013,habitantes,número,19672
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2013,contenedores,unidades,53
San Martín de la Vega,https://www.wikidata.org/wiki/Q959612,2013,vidrio recogido,kg,109301
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2013,habitantes,número,8524
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2013,contenedores,unidades,62
San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,2013,vidrio recogido,kg,75568
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2013,habitantes,número,82090
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2013,contenedores,unidades,251
San Sebastián de los Reyes,https://www.wikidata.org/wiki/Q484717,2013,vidrio recogido,kg,1813108
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2013,habitantes,número,1214
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2013,contenedores,unidades,16
Santa María de la Alameda,https://www.wikidata.org/wiki/Q1769405,2013,vidrio recogido,kg,25738
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2013,habitantes,número,845
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2013,contenedores,unidades,10
Santorcaz,https://www.wikidata.org/wiki/Q1765587,2013,vidrio recogido,kg,15260
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2013,habitantes,número,2421
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2013,contenedores,unidades,23
Los Santos de la Humosa,https://www.wikidata.org/wiki/Q1648733,2013,vidrio recogido,kg,27073
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2013,habitantes,número,93
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2013,contenedores,unidades,3
La Serna del Monte,https://www.wikidata.org/wiki/Q584772,2013,vidrio recogido,kg,2828
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2013,habitantes,número,3816
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2013,contenedores,unidades,37
Serranillos del Valle,https://www.wikidata.org/wiki/Q1772168,2013,vidrio recogido,kg,40357
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2013,habitantes,número,8925
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2013,contenedores,unidades,60
Sevilla la Nueva,https://www.wikidata.org/wiki/Q1641045,2013,vidrio recogido,kg,87883
Somosierra,https://www.wikidata.org/wiki/Q1016225,2013,habitantes,número,82
Somosierra,https://www.wikidata.org/wiki/Q1016225,2013,contenedores,unidades,3
Somosierra,https://www.wikidata.org/wiki/Q1016225,2013,vidrio recogido,kg,1976
Soto del Real,https://www.wikidata.org/wiki/Q53697,2013,habitantes,número,8519
Soto del Real,https://www.wikidata.org/wiki/Q53697,2013,contenedores,unidades,74
Soto del Real,https://www.wikidata.org/wiki/Q53697,2013,vidrio recogido,kg,162998
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2013,habitantes,número,3211
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2013,contenedores,unidades,19
Talamanca de Jarama,https://www.wikidata.org/wiki/Q1641021,2013,vidrio recogido,kg,82617
Tielmes,https://www.wikidata.org/wiki/Q1766203,2013,habitantes,número,2658
Tielmes,https://www.wikidata.org/wiki/Q1766203,2013,contenedores,unidades,18
Tielmes,https://www.wikidata.org/wiki/Q1766203,2013,vidrio recogido,kg,35940
Titulcia,https://www.wikidata.org/wiki/Q1647106,2013,habitantes,número,1237
Titulcia,https://www.wikidata.org/wiki/Q1647106,2013,contenedores,unidades,6
Titulcia,https://www.wikidata.org/wiki/Q1647106,2013,vidrio recogido,kg,9245
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2013,habitantes,número,123761
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2013,contenedores,unidades,383
Torrejón de Ardoz,https://www.wikidata.org/wiki/Q489839,2013,vidrio recogido,kg,1388320
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2013,habitantes,número,7743
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2013,contenedores,unidades,32
Torrejón de la Calzada,https://www.wikidata.org/wiki/Q960213,2013,vidrio recogido,kg,51964
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2013,habitantes,número,4177
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2013,contenedores,unidades,34
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2013,vidrio recogido,kg,39642
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2013,habitantes,número,4861
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2013,contenedores,unidades,22
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2013,vidrio recogido,kg,75564
Torrelodones,https://www.wikidata.org/wiki/Q542958,2013,habitantes,número,22782
Torrelodones,https://www.wikidata.org/wiki/Q542958,2013,contenedores,unidades,112
Torrelodones,https://www.wikidata.org/wiki/Q542958,2013,vidrio recogido,kg,316130
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2013,habitantes,número,892
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2013,contenedores,unidades,10
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2013,vidrio recogido,kg,19742
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2013,habitantes,número,7899
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2013,contenedores,unidades,50
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2013,vidrio recogido,kg,83907
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2013,habitantes,número,41896
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2013,contenedores,unidades,159
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2013,vidrio recogido,kg,666878
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2013,habitantes,número,669
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2013,contenedores,unidades,7
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2013,vidrio recogido,kg,4770
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2013,habitantes,número,1494
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2013,contenedores,unidades,15
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2013,vidrio recogido,kg,12591
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2013,habitantes,número,871
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2013,contenedores,unidades,9
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2013,vidrio recogido,kg,11340
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2013,habitantes,número,958
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2013,contenedores,unidades,12
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2013,vidrio recogido,kg,30972
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2013,habitantes,número,882
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2013,contenedores,unidades,10
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2013,vidrio recogido,kg,11547
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2013,habitantes,número,11988
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2013,contenedores,unidades,72
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2013,vidrio recogido,kg,166750
Valdemoro,https://www.wikidata.org/wiki/Q840373,2013,habitantes,número,71578
Valdemoro,https://www.wikidata.org/wiki/Q840373,2013,contenedores,unidades,213
Valdemoro,https://www.wikidata.org/wiki/Q840373,2013,vidrio recogido,kg,507231
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2013,habitantes,número,3633
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2013,contenedores,unidades,24
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2013,vidrio recogido,kg,59780
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2013,habitantes,número,574
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2013,contenedores,unidades,5
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2013,vidrio recogido,kg,7381
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2013,habitantes,número,4176
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2013,contenedores,unidades,11
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2013,vidrio recogido,kg,59632
Valdilecha,https://www.wikidata.org/wiki/Q524941,2013,habitantes,número,2910
Valdilecha,https://www.wikidata.org/wiki/Q524941,2013,contenedores,unidades,11
Valdilecha,https://www.wikidata.org/wiki/Q524941,2013,vidrio recogido,kg,26365
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2013,habitantes,número,453
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2013,contenedores,unidades,8
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2013,vidrio recogido,kg,3924
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2013,habitantes,número,12246
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2013,contenedores,unidades,42
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2013,vidrio recogido,kg,109977
El Vellón,https://www.wikidata.org/wiki/Q1647849,2013,habitantes,número,1824
El Vellón,https://www.wikidata.org/wiki/Q1647849,2013,contenedores,unidades,5
El Vellón,https://www.wikidata.org/wiki/Q1647849,2013,vidrio recogido,kg,11581
Venturada,https://www.wikidata.org/wiki/Q1647121,2013,habitantes,número,1968
Venturada,https://www.wikidata.org/wiki/Q1647121,2013,contenedores,unidades,15
Venturada,https://www.wikidata.org/wiki/Q1647121,2013,vidrio recogido,kg,40235
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2013,habitantes,número,6502
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2013,contenedores,unidades,24
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2013,vidrio recogido,kg,44832
Villaconejos,https://www.wikidata.org/wiki/Q966101,2013,habitantes,número,3495
Villaconejos,https://www.wikidata.org/wiki/Q966101,2013,contenedores,unidades,19
Villaconejos,https://www.wikidata.org/wiki/Q966101,2013,vidrio recogido,kg,45128
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2013,habitantes,número,11643
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2013,contenedores,unidades,83
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2013,vidrio recogido,kg,134643
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2013,habitantes,número,798
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2013,contenedores,unidades,8
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2013,vidrio recogido,kg,6300
Villamanta,https://www.wikidata.org/wiki/Q1915133,2013,habitantes,número,2514
Villamanta,https://www.wikidata.org/wiki/Q1915133,2013,contenedores,unidades,10
Villamanta,https://www.wikidata.org/wiki/Q1915133,2013,vidrio recogido,kg,16838
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2013,habitantes,número,1238
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2013,contenedores,unidades,8
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2013,vidrio recogido,kg,16149
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2013,habitantes,número,18734
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2013,contenedores,unidades,65
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2013,vidrio recogido,kg,188131
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2013,habitantes,número,1458
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2013,contenedores,unidades,9
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2013,vidrio recogido,kg,11785
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2013,habitantes,número,16690
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2013,contenedores,unidades,66
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2013,vidrio recogido,kg,144776
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2013,habitantes,número,2115
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2013,contenedores,unidades,11
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2013,vidrio recogido,kg,22643
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2013,habitantes,número,7389
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2013,contenedores,unidades,32
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2013,vidrio recogido,kg,90530
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2013,habitantes,número,26982
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2013,contenedores,unidades,98
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2013,vidrio recogido,kg,313404
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2013,habitantes,número,277
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2013,contenedores,unidades,8
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2013,vidrio recogido,kg,6517
Zarzalejo,https://www.wikidata.org/wiki/Q132247,2013,habitantes,número,1553
